"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020"
"MET PRA","MET-A","MET","FLR","","11.500000","05/30/2025","9/15/2010","NONE","0.360000","4.00%","","","671.16","Insurance","","73.000000","","","","","","23.260000","","","24.210000","24.510000","-3.930000","-5.090000","22.070000","25.430000","22.000000","25.430000","23.190000","77.350000","65.210000","89.050000","81.250000","82.160000","34.820000","89.050000","51.914226","11.500000","51.880000","24.380000","1.221424","-0.131387","0.186168","-0.131387","-0.048000","-0.058544","0.490941","2.172683","","5533.422172","","274.775298","67.719218","50.324122","483.729471","491.997814","","95.666593","","96.261059","64.755350","63.556143","24.085621","31.913506"
"METCL","METCL","METC","","BB","8.000000","07/15/2025","7/30/2023","7/30/2026","0.560000","9.00%","26.320000","25.450000","54.69","Cokingcoal","","29.000000","","","","","","25.700000","0.250000","-0.620000","25.520000","25.660000","0.720000","0.170000","24.750000","26.150000","24.180000","26.220000","25.320000","10.850000","6.300000","15.490000","11.310000","9.250000","1.594900","22.700000","0.593386","8.000000","","","5.802934","-0.522026","0.722222","-0.299548","-0.040672","0.172973","","","","3446.045764","","245.744988","68.432925","68.847390","","","","59.955453","","86.196624","65.427281","86.581764","",""
"METCZ","METCZ","METC","","","8.000000","04/15/2025","11/30/2026","11/30/2029","0.520000","8.38%","","","54.69","Cokingcoal","","28.000000","","","","","","24.200000","","","","","","","23.180000","25.590000","23.180000","25.590000","23.840000","10.850000","6.300000","15.490000","11.310000","9.250000","1.594900","22.700000","0.593386","8.000000","","","5.802934","-0.522026","0.722222","-0.299548","-0.040672","0.172973","","","","3446.045764","","245.744988","68.432925","68.847390","","","","59.955453","","86.196624","65.427281","86.581764","",""
"MFA PRC","MFA-C","MFA","FF","","8.000000","06/02/2025","3/31/2025","NONE","0.410000","6.50%","","","102.65","Reit","","76.000000","","","","","","23.950000","","","24.320000","24.100000","-1.530000","-0.640000","21.620000","25.030000","17.440000","25.030000","23.890000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.991599","8.000000","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","","3554.324955","","252.769680","62.681954","45.841307","","","","61.807909","","88.631994","60.012936","57.983714","",""
"MFAN","MFAN","MFA","","BB","8.000000","08/01/2025","2/15/2026","2/15/2029","0.560000","8.88%","","","102.65","Reit","","46.000000","","","","","","24.850000","","","24.920000","25.160000","-0.260000","-1.220000","24.020000","25.820000","24.020000","25.820000","24.580000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.991599","8.000000","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","","3554.324955","","252.769680","62.681954","45.841307","","","","61.807909","","88.631994","60.012936","57.983714","",""
"MFAO","MFAO","MFA","","BB","8.000000","07/30/2025","8/15/2026","8/15/2029","0.560000","9.00%","","","102.65","Reit","","44.000000","","","","","","25.050000","","","25.030000","25.270000","0.090000","-0.870000","24.270000","25.850000","24.270000","25.850000","24.760000","9.660000","7.850000","13.450000","10.730000","10.910000","7.150000","19.600000","0.991599","8.000000","","","0.351049","-0.507143","0.230573","-0.281784","-0.099720","-0.114574","","","","3554.324955","","252.769680","62.681954","45.841307","","","","61.807909","","88.631994","60.012936","57.983714","",""
"MFICL","MFICL","MFIC","","BB","8.000000","05/27/2025","12/15/2025","12/15/2028","0.500000","8.00%","","","92.92","Assetmanagement","","70.000000","","","","","","25.180000","","","25.390000","25.420000","-0.840000","-0.960000","25.100000","25.850000","25.000000","25.850000","25.070000","12.690000","10.180000","15.750000","13.450000","12.890000","7.330000","16.370000","1.179155","8.000000","","","0.731241","-0.224801","0.246562","-0.194286","-0.056506","-0.015516","","","","5608.381054","","252.886647","66.890825","53.766745","","","","96.949000","","88.672545","63.975446","67.835546","",""
"MGRE","MGRE","AMG","","BB","12.000000","06/26/2025","3/30/2029","3/30/2064","0.420000","6.75%","","","28.79","Assetmanagement","","10.000000","","","","","","23.260000","","","24.020000","25.000000","-3.160000","-6.960000","22.510000","26.510000","22.510000","26.510000","22.890000","182.010000","139.220000","199.520000","186.670000","165.140000","62.190000","199.520000","5.240068","12.000000","82.300000","48.770000","1.926676","-0.087761","0.307355","-0.087761","-0.024964","0.102156","1.211543","2.732007","","27.111728","","27.275498","69.962805","63.181435","729.608966","583.141420","","1.463831","","10.456064","66.867611","79.538615","35.820032","37.640296"
"MHLA","MHLA","MHLD","","BB","8.000000","05/30/2025","6/14/2021","6/14/2046","0.410000","6.63%","17.510000","15.260000","99.49","Insurance","","73.000000","","","","","","14.700000","-0.560000","-2.810000","14.410000","15.280000","2.010000","-3.780000","12.250000","17.930000","12.250000","18.670000","14.620000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHNC","MHNC","MHLD","","BB","8.000000","05/15/2025","12/1/2018","12/1/2043","0.480000","7.75%","18.640000","17.600000","99.49","Insurance","","58.000000","","","","","","17.210000","-0.390000","-1.430000","16.800000","17.280000","2.460000","-0.410000","14.850000","19.970000","14.850000","20.650000","17.040000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MITN","MITN","MITT","","BB","8.000000","08/01/2025","2/15/2026","2/15/2029","0.590000","9.50%","","","29.68","Reit","","46.000000","","","","","","25.050000","","","25.070000","25.170000","-0.100000","-0.460000","21.500000","25.600000","21.500000","25.950000","24.760000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","","3113.909644","","27.282677","74.033309","52.238221","","","","54.273220","","10.458553","70.699853","65.935492","",""
"MITP","MITP","MITT","","BB","8.000000","07/30/2025","5/15/2026","5/15/2029","0.590000","9.50%","","","29.68","Reit","","44.000000","","","","","","24.950000","","","25.000000","25.130000","-0.210000","-0.710000","24.200000","25.740000","24.200000","25.800000","24.650000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","","3113.909644","","27.282677","74.033309","52.238221","","","","54.273220","","10.458553","70.699853","65.935492","",""
"MITT PRA","MITT-A","MITT","","","8.000000","05/30/2025","9/17/2024","NONE","0.520000","8.25%","20.450000","17.360000","29.68","Reit","","73.000000","","","","","","21.270000","3.910000","0.820000","22.000000","21.780000","-3.320000","-2.350000","18.600000","23.990000","15.910000","23.990000","21.170000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","","3113.909644","","27.282677","74.033309","52.238221","","","","54.273220","","10.458553","70.699853","65.935492","",""
"MITT PRB","MITT-B","MITT","","","8.000000","05/30/2025","9/27/2017","NONE","0.500000","8.00%","20.190000","16.460000","29.68","Reit","","73.000000","","","","","","20.750000","4.290000","0.560000","21.260000","21.180000","-2.390000","-2.010000","18.410000","23.820000","15.720000","23.820000","20.660000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","","3113.909644","","27.282677","74.033309","52.238221","","","","54.273220","","10.458553","70.699853","65.935492","",""
"MITT PRC","MITT-C","MITT","FF","","8.000000","05/30/2025","8/3/2017","NONE","0.710000","8.00%","","","29.68","Reit","","73.000000","","","","","","24.660000","","","24.810000","24.800000","-0.590000","-0.560000","20.650000","25.500000","17.050000","25.500000","24.530000","7.250000","5.620000","7.950000","7.130000","7.510000","3.510000","16.770000","0.215180","8.000000","","","1.065527","-0.567680","0.290036","-0.088050","0.016830","-0.034621","","","","3113.909644","","27.282677","74.033309","52.238221","","","","54.273220","","10.458553","70.699853","65.935492","",""
"MS PRA","MS-A","MS","FLR","","11.000000","06/27/2025","7/15/2011","NONE","0.330000","4.00%","","","1603.20","Bank","","11.000000","","","","","","21.740000","","","22.680000","23.090000","-4.160000","-5.850000","20.500000","24.650000","20.310000","24.650000","21.450000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","","27.073579","","27.234521","73.964764","63.038801","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584"
"MS PRE","MS-E","MS","","","11.000000","06/27/2025","10/15/2023","NONE","0.450000","7.13%","26.100000","24.990000","1603.20","Bank","","11.000000","","","","","","25.510000","0.520000","-0.590000","25.430000","25.410000","0.330000","0.400000","25.010000","25.840000","24.930000","26.280000","25.120000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","","27.073579","","27.234521","73.964764","63.038801","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584"
"MS PRF","MS-F","MS","","","11.000000","06/27/2025","1/15/2024","NONE","0.430000","6.88%","26.310000","24.430000","1603.20","Bank","","11.000000","","","","","","25.380000","0.950000","-0.930000","25.270000","25.320000","0.450000","0.250000","24.870000","25.750000","24.330000","26.050000","25.000000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","","27.073579","","27.234521","73.964764","63.038801","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584"
"MS PRI","MS-I","MS","","","11.000000","06/27/2025","10/15/2024","NONE","0.400000","6.38%","26.490000","23.400000","1603.20","Bank","","11.000000","","","","","","24.830000","1.430000","-1.660000","24.880000","25.130000","-0.190000","-1.200000","24.210000","26.750000","23.250000","26.750000","24.480000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","","27.073579","","27.234521","73.964764","63.038801","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584"
"MS PRP","MS-P","MS","","","11.000000","06/27/2025","10/15/2027","NONE","0.410000","6.50%","26.330000","24.280000","1603.20","Bank","","11.000000","","","","","","25.710000","1.430000","-0.620000","25.520000","25.880000","0.760000","-0.670000","24.700000","27.040000","24.250000","27.140000","25.350000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","","27.073579","","27.234521","73.964764","63.038801","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584"
"MS PRQ","MS-Q","MS","","","11.000000","06/30/2025","10/15/2029","NONE","0.410000","6.63%","","","1603.20","Bank","","14.000000","","","","","","25.770000","","","","","","","24.820000","27.230000","21.920000","27.350000","25.420000","129.800000","90.940000","142.030000","127.740000","117.960000","44.600000","142.030000","208.095360","11.000000","55.350000","29.670000","1.910314","-0.086109","0.427315","-0.086109","0.016127","0.100373","1.345077","3.374789","","27.073579","","27.234521","73.964764","63.038801","775.172486","687.884605","","1.463179","","10.441858","70.635320","79.361312","37.994517","44.221584"
"MSBIP","MSBIP","MSBI","NFF","","8.000000","06/16/2025","9/30/2027","NONE","0.480000","7.75%","","","21.40","Regionalbank","","0.000000","","","","","","23.920000","","","23.760000","24.590000","0.680000","-2.720000","22.750000","25.770000","21.220000","26.550000","23.440000","16.620000","14.790000","28.080000","25.980000","18.400000","12.480000","30.600000","0.355668","8.000000","27.020000","15.390000","0.331731","-0.456863","0.123732","-0.408120","-0.360277","-0.096739","-0.384900","0.079922","","3920.116773","4.908295","202.810165","46.631570","47.268225","231.100704","150.976425","","68.065929","84.260818","71.311674","44.902044","59.757465","12.029105","10.486242"
"MTB PRH","MTB-H","MTB","NFF","","10.500000","06/02/2025","12/15/2026","NONE","0.350000","5.63%","","","160.60","Regionalbank","","76.000000","","","","","","24.560000","","","24.520000","24.680000","0.180000","-0.480000","23.020000","26.120000","20.220000","26.120000","24.510000","178.030000","141.000000","225.700000","196.150000","175.420000","88.480000","225.700000","28.591618","10.500000","168.810000","98.760000","1.012093","-0.211210","0.262624","-0.211210","-0.092378","0.014879","0.054618","0.802653","","5707.263178","","280.678620","63.397034","56.198551","334.850051","268.747514","","98.640690","","98.307665","60.686160","70.858438","16.980464","17.886107"
"MTB PRJ","MTB-J","MTB","","","10.500000","06/02/2025","6/15/2029","NONE","0.470000","7.50%","","","160.60","Regionalbank","","76.000000","","","","","","26.000000","","","26.420000","26.640000","-1.580000","-2.380000","25.000000","28.040000","24.090000","28.040000","25.930000","178.030000","141.000000","225.700000","196.150000","175.420000","88.480000","225.700000","28.591618","10.500000","168.810000","98.760000","1.012093","-0.211210","0.262624","-0.211210","-0.092378","0.014879","0.054618","0.802653","","5707.263178","","280.678620","63.397034","56.198551","334.850051","268.747514","","98.640690","","98.307665","60.686160","70.858438","16.980464","17.886107"
"NEWTG","NEWTG","NEWT","","BB","8.000000","05/30/2025","6/1/2027","6/1/2029","0.530000","8.50%","","","27.29","Regionalbank","","73.000000","","","","","","24.550000","","","","","","","24.000000","25.840000","24.000000","25.840000","24.450000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","5.576842","1921.653012","5.576842","234.512012","51.866790","43.325248","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614"
"NEWTH","NEWTH","NEWT","","BB","8.000000","07/14/2025","10/15/2026","10/15/2029","0.540000","8.63%","","","27.29","Regionalbank","","28.000000","","","","","","24.880000","","","","","","","23.000000","25.950000","23.000000","25.950000","24.510000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","5.576842","1921.653012","5.576842","234.512012","51.866790","43.325248","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614"
"NEWTI","NEWTI","NEWT","","BB","8.000000","05/15/2025","9/1/2025","9/1/2028","0.500000","8.00%","","24.800000","27.29","Regionalbank","","58.000000","","","","","","24.950000","0.150000","","25.000000","25.110000","-0.190000","-0.640000","23.900000","26.570000","23.480000","26.570000","24.770000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","5.576842","1921.653012","5.576842","234.512012","51.866790","43.325248","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614"
"NEWTZ","NEWTZ","NEWT","","","8.000000","07/11/2025","2/1/2022","2/1/2026","0.340000","5.50%","24.460000","23.610000","27.29","Regionalbank","","25.000000","","","","","","24.700000","1.090000","0.240000","24.730000","24.580000","-0.140000","0.510000","24.400000","25.250000","23.100000","26.020000","24.450000","10.410000","9.120000","15.490000","13.190000","12.190000","9.120000","38.780000","0.284089","8.000000","21.740000","10.640000","0.141447","-0.731563","0.141447","-0.327954","-0.210766","-0.146021","-0.521159","-0.021617","5.576842","1921.653012","5.576842","234.512012","51.866790","43.325248","172.983862","134.430420","95.601573","33.875920","95.601573","82.302296","49.830826","54.856089","9.255523","9.446614"
"NLY PRF","NLY-F","NLY","FF","","8.000000","06/02/2025","9/30/2022","NONE","0.600000","6.95%","","","26.45","Reit","","76.000000","","","","","","25.180000","","","25.550000","25.580000","-1.440000","-1.580000","21.750000","26.340000","21.750000","26.340000","25.090000","19.250000","16.590000","22.110000","19.480000","21.840000","14.520000","38.560000","0.509162","8.000000","","","0.325758","-0.500778","0.160338","-0.129353","-0.011807","-0.118590","","","","3600.629737","","275.482995","71.244206","45.519998","","","","62.600098","","96.506408","68.074007","57.584306","",""
"NLY PRG","NLY-G","NLY","FF","","8.000000","06/02/2025","3/31/2023","NONE","0.550000","6.50%","","","26.45","Reit","","76.000000","","","","","","24.720000","","","24.860000","25.200000","-0.560000","-1.900000","23.010000","25.750000","22.390000","25.780000","24.630000","19.250000","16.590000","22.110000","19.480000","21.840000","14.520000","38.560000","0.509162","8.000000","","","0.325758","-0.500778","0.160338","-0.129353","-0.011807","-0.118590","","","","3600.629737","","275.482995","71.244206","45.519998","","","","62.600098","","96.506408","68.074007","57.584306","",""
"NLY PRI","NLY-I","NLY","FF","","8.000000","06/02/2025","6/30/2024","NONE","0.600000","6.75%","","","26.45","Reit","","76.000000","","","","","","25.180000","","","25.480000","25.560000","-1.160000","-1.480000","24.150000","26.050000","22.240000","26.050000","25.090000","19.250000","16.590000","22.110000","19.480000","21.840000","14.520000","38.560000","0.509162","8.000000","","","0.325758","-0.500778","0.160338","-0.129353","-0.011807","-0.118590","","","","3600.629737","","275.482995","71.244206","45.519998","","","","62.600098","","96.506408","68.074007","57.584306","",""
"NMFCZ","NMFCZ","NMFC","","BB","9.500000","08/01/2025","6/17/2027","11/15/2028","0.520000","8.25%","","","107.59","Assetmanagement","","46.000000","","","","","","25.350000","","","25.380000","25.520000","-0.110000","-0.650000","25.090000","26.200000","24.950000","26.740000","25.100000","10.230000","8.840000","12.550000","11.280000","10.940000","8.740000","14.110000","1.100646","9.500000","","","0.170481","-0.274982","0.157240","-0.184861","-0.093085","-0.064899","","","","5243.311622","","256.166579","63.328193","49.815659","","","","90.703339","","89.809656","60.621349","62.924090","",""
"NREF PRA","NREF-A","NREF","","","8.000000","07/11/2025","7/24/2025","NONE","0.530000","8.50%","24.000000","18.800000","17.64","Reit","","25.000000","","","","","","22.280000","3.480000","-1.720000","22.780000","22.790000","-2.180000","-2.260000","21.470000","24.790000","18.000000","24.790000","21.900000","14.440000","12.140000","18.090000","16.290000","15.450000","12.140000","25.980000","0.254722","8.000000","18.850000","9.800000","0.189456","-0.444188","0.189456","-0.201769","-0.113567","-0.065372","-0.233952","0.473469","","4012.327740","","284.411937","61.333415","49.777838","295.482547","215.106108","","69.643488","","99.601958","58.743333","62.877076","15.101680","14.515678"
"NYMTG","NYMTG","NYMT","","","8.000000","03/14/2025","4/1/2027","4/1/2030","0.570000","9.13%","","","90.30","Reit","","86.000000","","","","","","24.190000","","","","","","","22.700000","25.690000","22.700000","25.690000","24.160000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","","2493.283707","","26.520996","79.733098","55.478088","","","","43.655461","","10.194488","76.066012","69.962857","",""
"NYMTI","NYMTI","NYMT","","BB","8.000000","06/12/2025","7/1/2026","7/1/2029","0.570000","9.13%","","","90.30","Reit","","86.000000","","","","","","24.600000","","","","","","","23.090000","25.590000","23.090000","26.000000","24.570000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","","2493.283707","","26.520996","79.733098","55.478088","","","","43.655461","","10.194488","76.066012","69.962857","",""
"NYMTL","NYMTL","NYMT","NFF","","8.000000","07/01/2025","10/15/2026","NONE","0.430000","6.88%","","","90.30","Reit","","15.000000","","","","","","21.760000","","","21.670000","21.460000","0.430000","1.420000","19.360000","23.030000","17.550000","23.030000","21.400000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","","2493.283707","","26.520996","79.733098","55.478088","","","","43.655461","","10.194488","76.066012","69.962857","",""
"NYMTM","NYMTM","NYMT","FF","","8.000000","07/01/2025","1/15/2025","NONE","0.690000","7.88%","","","90.30","Reit","","15.000000","","","","","","24.740000","","","24.510000","24.400000","0.930000","1.400000","22.500000","25.390000","20.720000","25.390000","24.160000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","","2493.283707","","26.520996","79.733098","55.478088","","","","43.655461","","10.194488","76.066012","69.962857","",""
"NYMTN","NYMTN","NYMT","NFF","","8.000000","07/01/2025","10/15/2027","NONE","0.500000","8.00%","","","90.30","Reit","","15.000000","","","","","","21.430000","","","21.990000","22.140000","-2.540000","-3.220000","19.210000","23.560000","18.710000","23.560000","21.010000","6.850000","5.010000","7.270000","6.370000","6.810000","2.400000","19.740000","0.618555","8.000000","","","1.854167","-0.652989","0.367265","-0.057772","0.075353","0.005874","","","","2493.283707","","26.520996","79.733098","55.478088","","","","43.655461","","10.194488","76.066012","69.962857","",""
"OCCIM","OCCIM","OCCI","","Term","8.000000","05/20/2025","10/31/2026","10/31/2029","0.160000","7.88%","","","20.70","Cef","","63.000000","","","","","","24.750000","","","","","","","24.180000","25.210000","24.180000","25.210000","24.700000","6.320000","5.260000","7.810000","7.480000","7.090000","5.260000","17.630000","0.130824","8.000000","16.470000","7.350000","0.201521","-0.641520","0.201521","-0.190781","-0.155080","-0.108604","-0.616272","-0.140136","","2576.719551","","254.106262","57.290233","46.318966","132.416592","115.117322","","45.082894","","89.095370","54.936814","58.577474","7.319481","8.233122"
"OCCIN","OCCIN","OCCI","","","8.000000","05/20/2025","12/31/2023","12/31/2026","0.110000","5.25%","22.990000","22.070000","20.70","Cef","","63.000000","","","","","","24.080000","2.010000","1.090000","23.910000","23.650000","0.700000","1.830000","23.360000","24.560000","21.530000","24.560000","24.050000","6.320000","5.260000","7.810000","7.480000","7.090000","5.260000","17.630000","0.130824","8.000000","16.470000","7.350000","0.201521","-0.641520","0.201521","-0.190781","-0.155080","-0.108604","-0.616272","-0.140136","","2576.719551","","254.106262","57.290233","46.318966","132.416592","115.117322","","45.082894","","89.095370","54.936814","58.577474","7.319481","8.233122"
"OCCIO","OCCIO","OCCI","","","8.000000","05/20/2025","4/30/2023","4/30/2026","0.130000","6.13%","24.870000","23.350000","20.70","Cef","","63.000000","","","","","","24.830000","1.480000","-0.040000","24.680000","24.560000","0.630000","1.100000","24.200000","24.990000","22.860000","24.990000","24.790000","6.320000","5.260000","7.810000","7.480000","7.090000","5.260000","17.630000","0.130824","8.000000","16.470000","7.350000","0.201521","-0.641520","0.201521","-0.190781","-0.155080","-0.108604","-0.616272","-0.140136","","2576.719551","","254.106262","57.290233","46.318966","132.416592","115.117322","","45.082894","","89.095370","54.936814","58.577474","7.319481","8.233122"
"OCFCP","OCFCP","OCFC","NFF","","8.000000","07/25/2025","6/1/2025","NONE","0.440000","7.00%","","","58.38","Regionalbank","","","","","","","","","","","","","","","","","","","","16.870000","14.220000","21.870000","18.810000","17.190000","12.000000","25.760000","0.984871","8.000000","23.340000","13.360000","0.405833","-0.345109","0.186357","-0.228624","-0.103137","-0.018615","-0.277207","0.262725","","4733.136380","","273.792176","62.349234","53.518754","277.033862","180.764626","","81.975187","","95.920223","59.699692","67.527277","14.221230","12.357913"
"OFSSH","OFSSH","OFS","","BB","8.000000","07/11/2025","10/31/2023","10/31/2028","0.310000","4.95%","22.990000","21.000000","13.41","Cef","","25.000000","","","","","","23.000000","2.000000","0.010000","22.610000","22.400000","1.720000","2.690000","22.060000","23.050000","20.520000","23.050000","22.780000","8.990000","7.750000","10.010000","8.860000","9.500000","3.960000","13.470000","0.120556","8.000000","11.530000","5.510000","1.270202","-0.332591","0.160000","-0.101898","0.014673","-0.053684","-0.220295","0.631579","","4824.204029","","285.037315","73.823170","50.712969","301.307651","240.870519","","83.533186","","99.818768","70.502015","64.039505","15.379678","16.134523"
"ONBPO","ONBPO","ONB","","","9.000000","08/01/2025","8/20/2025","NONE","0.440000","7.00%","","","370.09","Regionalbank","","46.000000","","","","","","24.750000","","","24.860000","25.050000","-0.430000","-1.200000","24.440000","25.700000","21.580000","27.000000","24.530000","20.410000","15.590000","24.490000","22.350000","21.120000","11.660000","24.490000","7.553537","9.000000","18.140000","13.250000","0.750429","-0.166599","0.309173","-0.166599","-0.086801","-0.033617","0.125138","0.540377","","5307.994079","","262.521693","63.940239","52.318476","358.912514","226.008955","","91.809936","","92.012892","61.197569","66.035253","18.128826","15.200732"
"ONBPP","ONBPP","ONB","","","9.000000","08/01/2025","8/20/2025","NONE","0.440000","7.00%","26.930000","22.980000","370.09","Regionalbank","","46.000000","","","","","","25.050000","2.070000","-1.880000","25.020000","25.120000","0.130000","-0.280000","24.400000","25.880000","21.600000","26.360000","24.830000","20.410000","15.590000","24.490000","22.350000","21.120000","11.660000","24.490000","7.553537","9.000000","18.140000","13.250000","0.750429","-0.166599","0.309173","-0.166599","-0.086801","-0.033617","0.125138","0.540377","","5307.994079","","262.521693","63.940239","52.318476","358.912514","226.008955","","91.809936","","92.012892","61.197569","66.035253","18.128826","15.200732"
"OXLCG","OXLCG","OXLC","","","8.000000","06/13/2025","2/28/2030","2/29/2032","0.680000","7.95%","","","437.24","Cef","","87.000000","","","","","","24.410000","","","","","","","24.060000","25.010000","24.060000","25.010000","24.390000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
"OXLCI","OXLCI","OXLC","","BB","8.000000","06/13/2025","6/30/2028","6/30/2030","0.550000","8.75%","","","437.24","Cef","","87.000000","","","","","","25.250000","","","","","","","24.930000","26.180000","24.930000","26.180000","25.230000","4.290000","3.910000","5.680000","5.100000","4.670000","3.540000","8.530000","1.875760","8.000000","9.390000","3.350000","0.211864","-0.497069","0.097187","-0.244718","-0.158824","-0.081370","-0.543131","0.280597","","3627.611848","3.906498","267.427527","56.925656","48.497845","163.612495","183.676995","","63.061712","67.267049","93.713681","54.593577","61.285962","8.808282","12.540905"
