"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CGRUP","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"SCHW PRJ","SCHW","","12","11/13/2024","","","0.280000","4.45%","23.400000","16.750000","c450","18.680000","1.930000","-4.720000","19.280000","20.290000","-3.090000","-7.910000","18.330000","22.600000","16.630000","22.600000","55.000000","18.570000","87.760000","61.010000","89.850000","76.760000","77.770000","31.630000","96.240000","158.730000","12.000000","46.770000","30.750000","1.774581","-0.088113","0.438453","-0.023261","0.143304","0.128456","0.876417","1.853984","90.000000","82.069825","45.076217","87.906511","4.613911","3.221220","104.837598","98.153226","83.746867","6.753629","88.703984","88.401147","84.288626","90.545289","49.463529","33.994597","-0.023261","-0.088113","0.438453","1.774581","1.774581","32.362060","0.438453","50.930494","84.988168","0.128456","0.143304","0.271760","87.936500","50.500000","80.090266","37.719667","48.636132","38.306335","51.391618","86.231162","91.755979","<1B USD"
"SF PRB","SF","","8","12/2/2024","","","0.390000","6.25%","26.940000","22.010000","c625","23.390000","1.380000","-3.550000","23.910000","24.490000","-2.160000","-4.500000","22.220000","25.440000","21.560000","25.730000","74.000000","23.320000","95.370000","73.270000","120.640000","107.180000","96.870000","29.390000","120.640000","9.800000","8.000000","44.550000","22.910000","2.244981","-0.209466","0.301624","-0.209466","-0.110188","-0.015485","1.140741","3.162811","90.000000","71.148044","34.129930","71.148044","-1.952059","-0.378543","123.127366","154.630877","86.748145","98.870942","82.369867","47.564698","45.267594","55.466462","57.918385","52.979784","-0.209466","-0.209466","0.301624","2.244981","2.244981","38.315201","0.301624","37.932094","71.148044","-0.015485","-0.110188","-0.125673","59.600000","10.900000","55.306178","37.241921","48.032787","35.526710","47.735048","52.034648","61.169050","<1B USD"
"SF PRC","SF","","8","12/2/2024","","","0.380000","6.13%","27.000000","22.120000","c625","22.520000","0.400000","-4.480000","23.540000","24.440000","-4.320000","-7.860000","21.810000","26.470000","21.270000","26.470000","74.000000","22.450000","95.370000","73.270000","120.640000","107.180000","96.870000","29.390000","120.640000","9.800000","8.000000","44.550000","22.910000","2.244981","-0.209466","0.301624","-0.209466","-0.110188","-0.015485","1.140741","3.162811","90.000000","71.148044","34.129930","71.148044","-1.952059","-0.378543","123.127366","154.630877","86.748145","98.870942","82.369867","47.564698","45.267594","55.466462","57.918385","52.979784","-0.209466","-0.209466","0.301624","2.244981","2.244981","38.315201","0.301624","37.932094","71.148044","-0.015485","-0.110188","-0.125673","59.600000","10.900000","55.306178","37.241921","48.032787","35.526710","47.735048","52.034648","61.169050","<1B USD"
"SF PRD","SF","","8","12/2/2024","","","0.280000","4.50%","20.540000","15.640000","c450","16.890000","1.250000","-3.650000","17.560000","18.570000","-3.800000","-9.050000","15.850000","21.740000","15.000000","21.740000","74.000000","16.840000","95.370000","73.270000","120.640000","107.180000","96.870000","29.390000","120.640000","9.800000","8.000000","44.550000","22.910000","2.244981","-0.209466","0.301624","-0.209466","-0.110188","-0.015485","1.140741","3.162811","90.000000","71.148044","34.129930","71.148044","-1.952059","-0.378543","123.127366","154.630877","86.748145","98.870942","82.369867","47.564698","45.267594","55.466462","57.918385","52.979784","-0.209466","-0.209466","0.301624","2.244981","2.244981","38.315201","0.301624","37.932094","71.148044","-0.015485","-0.110188","-0.125673","59.600000","10.900000","55.306178","37.241921","48.032787","35.526710","47.735048","52.034648","61.169050","<1B USD"
"SHO PRH","SHO","","NR","12/27/2024","","","0.380000","6.13%","23.750000","20.400000","c625","20.600000","0.200000","-3.150000","20.730000","21.710000","-0.640000","-5.110000","19.140000","24.220000","19.140000","24.270000","9.000000","20.260000","8.490000","7.450000","12.410000","12.380000","9.870000","7.000000","13.910000","1.690000","","13.170000","7.480000","0.212857","-0.389648","0.139597","-0.315874","-0.314216","-0.139818","-0.355353","0.135027","27.028571","54.931704","21.167785","61.571313","-9.046002","-3.487950","24.507482","23.977926","56.969134","75.058128","4.397397","27.291403","17.075981","25.166039","12.329133","9.060275","-0.315874","-0.389648","0.139597","0.212857","0.212857","12.597692","0.139597","22.539921","58.251509","-0.139818","-0.314216","-0.454034","41.725000","","","29.280909","37.978832","28.945364","39.077349","15.088364","34.748642","<1B USD"
"SHO PRI","SHO","","NR","12/27/2024","","","0.360000","5.70%","22.980000","19.430000","c550","19.010000","-0.420000","-3.970000","19.520000","20.450000","-2.620000","-7.030000","17.960000","22.790000","17.960000","22.790000","9.000000","18.690000","8.490000","7.450000","12.410000","12.380000","9.870000","7.000000","13.910000","1.690000","","13.170000","7.480000","0.212857","-0.389648","0.139597","-0.315874","-0.314216","-0.139818","-0.355353","0.135027","27.028571","54.931704","21.167785","61.571313","-9.046002","-3.487950","24.507482","23.977926","56.969134","75.058128","4.397397","27.291403","17.075981","25.166039","12.329133","9.060275","-0.315874","-0.389648","0.139597","0.212857","0.212857","12.597692","0.139597","22.539921","58.251509","-0.139818","-0.314216","-0.454034","41.725000","","","29.280909","37.978832","28.945364","39.077349","15.088364","34.748642","<1B USD"
"SIGIP","SIGI","","10","11/27/2024","","","0.290000","4.60%","20.740000","15.480000","c450","16.740000","1.260000","-4.000000","17.590000","18.360000","-4.820000","-8.810000","16.700000","20.300000","15.170000","20.300000","69.000000","16.670000","85.120000","78.130000","103.560000","95.300000","89.170000","48.040000","109.580000","5.170000","10.000000","68.790000","46.420000","0.771857","-0.223216","0.089466","-0.178061","-0.106821","-0.045419","0.237389","0.833692","71.748543","69.910568","17.157302","73.974508","-1.864823","-1.127159","60.620455","54.126285","73.150633","97.053776","3.107155","47.242356","45.786028","48.171384","29.023164","19.194766","-0.178061","-0.223216","0.089466","0.771857","0.771857","19.672102","0.089466","17.777588","71.942538","-0.045419","-0.106821","-0.152239","50.340000","30.700000","55.988466","42.021171","54.068497","43.078442","57.669279","52.488983","54.808117","<1B USD"
"SLG PRI","SLG","","9.5","12/17/2024","","","0.410000","6.50%","25.670000","18.150000","c650","21.420000","3.270000","-4.250000","22.310000","22.710000","-3.990000","-5.670000","20.560000","24.870000","16.600000","24.870000","89.000000","21.420000","65.200000","45.150000","82.810000","74.110000","58.240000","19.060000","88.270000","4.960000","9.500000","","","2.420776","-0.261357","0.444075","-0.212655","-0.120227","0.119505","","","90.000000","66.477852","45.526024","70.861007","-2.212069","2.997387","","","87.710984","92.013019","88.920550","46.957061","43.722372","88.364088","","","-0.212655","-0.261357","0.444075","2.420776","2.420776","40.539974","0.444075","51.464627","68.669430","0.119505","-0.120227","-0.000721","49.900000","25.750000","53.452160","0.000000","1.000000","0.000000","1.000000","50.680476","89.854085","<1B USD"
"SOJC","SO","BB","11.5","11/29/2024","","","0.330000","5.25%","25.690000","20.750000","c525","21.360000","0.610000","-4.330000","21.710000","22.980000","-1.630000","-7.050000","21.050000","24.990000","20.350000","25.070000","71.000000","21.290000","90.680000","76.960000","94.450000","83.280000","90.540000","50.400000","94.450000","99.300000","11.500000","68.440000","46.360000","0.799206","-0.039915","0.178274","-0.039915","0.088857","0.001546","0.324956","0.955997","73.936508","86.407623","24.261954","86.407623","3.203623","0.047379","66.679606","59.403874","73.592506","6.502386","73.569880","91.257118","75.907401","59.616970","31.824142","20.968849","-0.039915","-0.039915","0.178274","0.799206","0.799206","20.018223","0.178274","26.214158","86.407623","0.001546","0.088857","0.090403","84.888000","45.550000","80.077672","41.958280","53.989071","43.061802","57.647390","78.886183","64.788079","<1B USD"
"SOJD","SO","BB","11.5","10/29/2024","","","0.310000","4.95%","23.860000","19.450000","c500","19.750000","0.300000","-4.110000","20.370000","21.710000","-3.060000","-9.010000","19.260000","24.420000","19.260000","24.550000","40.000000","19.580000","90.680000","76.960000","94.450000","83.280000","90.540000","50.400000","94.450000","99.300000","11.500000","68.440000","46.360000","0.799206","-0.039915","0.178274","-0.039915","0.088857","0.001546","0.324956","0.955997","73.936508","86.407623","24.261954","86.407623","3.203623","0.047379","66.679606","59.403874","73.592506","6.502386","73.569880","91.257118","75.907401","59.616970","31.824142","20.968849","-0.039915","-0.039915","0.178274","0.799206","0.799206","20.018223","0.178274","26.214158","86.407623","0.001546","0.088857","0.090403","84.888000","45.550000","80.077672","41.958280","53.989071","43.061802","57.647390","78.886183","64.788079","<1B USD"
"SOJE","SO","BB","11.5","1/10/2025","","","0.260000","4.20%","20.960000","17.420000","c425","17.170000","-0.250000","-3.790000","18.030000","19.470000","-4.750000","-11.800000","17.090000","22.350000","17.090000","22.350000","23.000000","16.980000","90.680000","76.960000","94.450000","83.280000","90.540000","50.400000","94.450000","99.300000","11.500000","68.440000","46.360000","0.799206","-0.039915","0.178274","-0.039915","0.088857","0.001546","0.324956","0.955997","73.936508","86.407623","24.261954","86.407623","3.203623","0.047379","66.679606","59.403874","73.592506","6.502386","73.569880","91.257118","75.907401","59.616970","31.824142","20.968849","-0.039915","-0.039915","0.178274","0.799206","0.799206","20.018223","0.178274","26.214158","86.407623","0.001546","0.088857","0.090403","84.888000","45.550000","80.077672","41.958280","53.989071","43.061802","57.647390","78.886183","64.788079","<1B USD"
"SR PRA","SR","","11","10/25/2024","8/15/2024","","0.370000","5.90%","26.150000","21.870000","c575","23.500000","1.630000","-2.650000","24.140000","24.310000","-2.640000","-3.330000","23.200000","25.390000","21.360000","25.390000","36.000000","23.280000","72.260000","57.770000","79.810000","68.300000","76.270000","50.580000","79.810000","4.260000","11.000000","86.340000","63.500000","0.428628","-0.094600","0.250822","-0.094600","0.057980","-0.052576","-0.163076","0.137953","44.290233","81.486029","30.065778","81.486029","2.403836","-1.306159","32.910477","24.104187","65.713566","6.786548","79.267003","100.000000","71.154331","46.427071","16.213605","9.102718","-0.094600","-0.094600","0.250822","0.428628","0.428628","15.328375","0.250822","33.106031","81.486029","-0.052576","0.057980","0.005403","48.150000","40.600000","61.122632","44.987591","57.814785","47.414833","63.373760","74.720777","53.287166","<1B USD"
"SREA","SRE","BB","11.5","12/13/2024","","","0.360000","5.75%","25.240000","21.160000","c550","20.820000","-0.340000","-4.420000","21.470000","23.210000","-3.030000","-10.280000","19.600000","25.200000","19.600000","25.470000","85.000000","20.800000","74.080000","61.900000","95.770000","86.960000","71.060000","56.080000","95.770000","48.310000","11.500000","78.990000","49.820000","0.320970","-0.226480","0.196769","-0.226480","-0.148114","0.042499","-0.062160","0.486953","35.677603","69.616790","25.741519","69.616790","-2.934409","1.071561","39.893334","39.164017","62.082162","96.622380","75.209843","44.323137","39.429561","69.597380","19.441588","14.165140","-0.226480","-0.226480","0.196769","0.320970","0.320970","13.965913","0.196769","27.971097","69.616790","0.042499","-0.148114","-0.105615","76.281750","45.550000","69.460913","43.787784","56.299551","44.003710","58.886461","46.918422","73.490481","<1B USD"
"STT PRG","STT","","13","11/27/2024","","","0.330000","5.35%","26.900000","21.630000","c525","21.690000","0.060000","-5.210000","22.710000","23.870000","-4.510000","-9.110000","21.620000","25.160000","21.420000","25.160000","69.000000","21.610000","96.140000","70.200000","103.000000","98.700000","87.810000","56.630000","104.870000","27.420000","13.000000","79.130000","46.670000","0.697687","-0.083246","0.369516","-0.066602","-0.025937","0.094864","0.214963","1.059996","65.814939","82.507867","39.561254","84.005825","0.230222","2.381132","59.068670","63.891578","71.869430","6.728793","85.801452","95.638513","58.236715","82.358839","28.305817","22.477408","-0.066602","-0.083246","0.369516","0.697687","0.697687","18.733444","0.369516","44.381634","83.256846","0.094864","-0.025937","0.068927","67.403500","60.400000","73.335240","43.811184","56.329102","43.147655","57.760328","63.400281","84.617816","<1B USD"
"SYF PRA","SYF","","NR","10/30/2024","11/15/2024","","0.350000","5.63%","22.140000","15.280000","c550","18.420000","3.140000","-3.720000","18.190000","19.250000","1.280000","-4.310000","16.190000","21.940000","14.510000","21.940000","41.000000","18.230000","59.390000","40.540000","70.930000","67.190000","53.440000","21.040000","70.930000","22.780000","","33.270000","13.410000","1.822719","-0.162696","0.464973","-0.162696","-0.116089","0.111340","0.785092","3.428784","90.000000","75.357395","47.197829","75.357395","-2.104887","2.793174","98.518427","166.107990","84.088358","92.565888","89.702493","49.818538","44.359348","86.374082","46.542351","56.837862","-0.162696","-0.162696","0.464973","1.822719","1.822719","32.971264","0.464973","53.449847","75.357395","0.111340","-0.116089","-0.004749","65.431500","","","34.662506","44.775245","31.683300","42.679078","51.238697","88.118901","<1B USD"
"T PRA","T","","10","1/7/2025","12/12/2024","","0.310000","5.00%","23.490000","18.310000","c500","19.680000","1.370000","-3.810000","20.360000","21.120000","-3.360000","-6.820000","19.150000","22.780000","18.200000","22.800000","20.000000","19.440000","28.170000","17.490000","29.030000","22.830000","26.830000","13.430000","29.030000","202.840000","10.000000","28.940000","21.470000","1.097543","-0.029625","0.610635","-0.029625","0.233903","0.049944","-0.026607","0.312063","90.000000","87.333793","58.850772","87.333793","6.960609","1.257746","42.353404","31.617293","77.624046","6.447160","94.347565","89.503999","98.234868","71.411705","20.578810","11.628279","-0.029625","-0.029625","0.610635","1.097543","1.097543","23.793815","0.610635","67.287380","87.333793","0.049944","0.233903","0.283847","90.047333","30.700000","77.938653","33.597092","43.429735","34.980785","47.016889","98.453107","75.072480","<1B USD"
"T PRC","T","","10","1/7/2025","2/18/2025","","0.300000","4.75%","21.550000","17.250000","c475","18.660000","1.410000","-2.890000","19.250000","20.010000","-3.090000","-6.740000","18.200000","21.710000","17.020000","21.710000","20.000000","18.430000","28.170000","17.490000","29.030000","22.830000","26.830000","13.430000","29.030000","202.840000","10.000000","28.940000","21.470000","1.097543","-0.029625","0.610635","-0.029625","0.233903","0.049944","-0.026607","0.312063","90.000000","87.333793","58.850772","87.333793","6.960609","1.257746","42.353404","31.617293","77.624046","6.447160","94.347565","89.503999","98.234868","71.411705","20.578810","11.628279","-0.029625","-0.029625","0.610635","1.097543","1.097543","23.793815","0.610635","67.287380","87.333793","0.049944","0.233903","0.283847","90.047333","30.700000","77.938653","33.597092","43.429735","34.980785","47.016889","98.453107","75.072480","<1B USD"
"TBB","T","BB","12","10/17/2024","","","0.330000","5.35%","24.980000","20.320000","c525","21.910000","1.590000","-3.070000","22.920000","23.480000","-4.400000","-6.690000","21.550000","24.900000","20.260000","24.900000","28.000000","21.680000","28.170000","17.490000","29.030000","22.830000","26.830000","13.430000","29.030000","202.840000","10.000000","28.940000","21.470000","1.097543","-0.029625","0.610635","-0.029625","0.233903","0.049944","-0.026607","0.312063","90.000000","87.333793","58.850772","87.333793","6.960609","1.257746","42.353404","31.617293","77.624046","6.447160","94.347565","89.503999","98.234868","71.411705","20.578810","11.628279","-0.029625","-0.029625","0.610635","1.097543","1.097543","23.793815","0.610635","67.287380","87.333793","0.049944","0.233903","0.283847","90.047333","30.700000","79.497426","33.597092","43.429735","34.980785","47.016889","98.453107","75.072480","<1B USD"
"TBC","T","BB","12","10/17/2024","8/1/2023","","0.350000","5.63%","","","c550","","","","","","","","","","","","","","28.170000","17.490000","29.030000","22.830000","26.830000","13.430000","29.030000","202.840000","10.000000","28.940000","21.470000","1.097543","-0.029625","0.610635","-0.029625","0.233903","0.049944","-0.026607","0.312063","90.000000","87.333793","58.850772","87.333793","6.960609","1.257746","42.353404","31.617293","77.624046","6.447160","94.347565","89.503999","98.234868","71.411705","20.578810","11.628279","-0.029625","-0.029625","0.610635","1.097543","1.097543","23.793815","0.610635","67.287380","87.333793","0.049944","0.233903","0.283847","90.047333","30.700000","79.497426","33.597092","43.429735","34.980785","47.016889","98.453107","75.072480","<1B USD"
"TCBIO","TCBI","","8","12/2/2024","6/15/2026","","0.360000","5.75%","24.500000","16.010000","c550","20.280000","4.270000","-4.220000","20.090000","20.300000","0.940000","-0.110000","18.110000","22.710000","15.520000","22.710000","74.000000","20.220000","75.360000","56.240000","91.800000","82.350000","75.620000","25.370000","93.260000","3.460000","8.000000","55.900000","22.360000","1.970438","-0.191937","0.339972","-0.179085","-0.084882","-0.003438","0.348122","2.370304","90.000000","72.725713","37.197724","73.882353","-1.296559","-0.077278","68.282528","120.433142","85.082833","89.165144","84.391006","47.070682","49.163176","58.402223","32.565129","41.484080","-0.179085","-0.191937","0.339972","1.970438","1.970438","34.840718","0.339972","41.575011","73.304033","-0.003438","-0.084882","-0.088320","46.150000","10.900000","50.966194","39.593763","51.002926","35.319602","47.462599","55.448585","63.728882","<1B USD"
"TDS PRU","TDS","","7","12/13/2024","","","0.410000","6.63%","24.250000","14.260000","c650","19.620000","5.360000","-4.630000","20.490000","20.730000","-4.230000","-5.360000","18.710000","22.880000","12.510000","22.880000","85.000000","19.600000","33.110000","17.900000","41.210000","33.740000","35.440000","6.430000","41.210000","3.550000","7.000000","23.680000","16.200000","4.149300","-0.196554","0.849721","-0.196554","-0.018672","-0.065745","0.398226","1.043827","90.000000","72.310119","77.977654","72.310119","0.418400","-1.635487","71.749496","63.193883","94.598509","88.628100","100.000000","44.141765","59.355042","43.217845","34.167812","22.242875","-0.196554","-0.196554","0.849721","4.149300","4.149300","62.415273","0.849721","90.000000","72.310119","-0.065745","-0.018672","-0.084417","46.375000","1.000000","48.656500","32.238624","41.714128","32.874596","44.246217","64.380339","50.488886","<1B USD"
"TDS PRV","TDS","","7","12/13/2024","9/30/2026","","0.380000","6.00%","22.280000","12.880000","c600","18.110000","5.230000","-4.170000","18.060000","18.440000","0.290000","-1.800000","16.250000","20.480000","11.510000","20.480000","85.000000","18.090000","33.110000","17.900000","41.210000","33.740000","35.440000","6.430000","41.210000","3.550000","7.000000","23.680000","16.200000","4.149300","-0.196554","0.849721","-0.196554","-0.018672","-0.065745","0.398226","1.043827","90.000000","72.310119","77.977654","72.310119","0.418400","-1.635487","71.749496","63.193883","94.598509","88.628100","100.000000","44.141765","59.355042","43.217845","34.167812","22.242875","-0.196554","-0.196554","0.849721","4.149300","4.149300","62.415273","0.849721","90.000000","72.310119","-0.065745","-0.018672","-0.084417","46.375000","1.000000","48.656500","32.238624","41.714128","32.874596","44.246217","64.380339","50.488886","<1B USD"
"TFC PRO","TFC","","11.5","11/8/2024","","","0.330000","5.25%","25.200000","19.780000","c525","20.900000","1.120000","-4.300000","21.460000","22.420000","-2.620000","-6.780000","19.690000","24.750000","19.430000","24.830000","50.000000","20.750000","38.830000","33.560000","49.060000","45.130000","41.050000","25.560000","68.950000","51.030000","11.500000","54.330000","30.040000","0.519171","-0.436838","0.157032","-0.208520","-0.139597","-0.054080","-0.285294","0.292610","51.533646","50.684554","22.562574","71.233184","-2.713792","-1.343772","30.567142","30.777849","68.130102","68.821419","71.471719","47.744934","40.740669","46.060536","15.130347","11.346096","-0.208520","-0.436838","0.157032","0.519171","0.519171","16.474236","0.157032","24.196193","60.958869","-0.054080","-0.139597","-0.193677","77.164800","45.550000","64.806997","39.281332","50.608356","38.066956","51.076717","48.067427","52.967567","<1B USD"
"TFC PRR","TFC","","11.5","11/8/2024","","","0.300000","4.75%","22.490000","17.710000","c475","18.700000","0.990000","-3.790000","19.440000","20.290000","-3.820000","-7.850000","18.410000","22.620000","17.290000","22.620000","50.000000","18.570000","38.830000","33.560000","49.060000","45.130000","41.050000","25.560000","68.950000","51.030000","11.500000","54.330000","30.040000","0.519171","-0.436838","0.157032","-0.208520","-0.139597","-0.054080","-0.285294","0.292610","51.533646","50.684554","22.562574","71.233184","-2.713792","-1.343772","30.567142","30.777849","68.130102","68.821419","71.471719","47.744934","40.740669","46.060536","15.130347","11.346096","-0.208520","-0.436838","0.157032","0.519171","0.519171","16.474236","0.157032","24.196193","60.958869","-0.054080","-0.139597","-0.193677","77.164800","45.550000","64.806997","39.281332","50.608356","38.066956","51.076717","48.067427","52.967567","<1B USD"
"TRTN PRD","-","","NR","12/6/2024","3/15/2025","","0.430000","6.88%","25.950000","21.620000","c675","21.820000","0.200000","-4.130000","21.970000","23.290000","-0.700000","-6.300000","19.760000","25.660000","19.760000","25.670000","78.000000","21.760000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRE","-","","NR","12/6/2024","","","0.360000","5.75%","23.790000","17.800000","c550","18.300000","0.500000","-5.490000","18.850000","20.470000","-2.900000","-10.600000","16.900000","23.300000","16.900000","23.300000","78.000000","18.250000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTX PRC","TRTX","","NR","12/16/2024","6/14/2026","","0.390000","6.25%","18.830000","13.810000","c625","17.910000","4.100000","-0.920000","17.710000","18.070000","1.110000","-0.870000","16.010000","20.000000","13.000000","20.000000","88.000000","17.900000","7.920000","6.470000","9.660000","8.850000","8.570000","4.640000","14.550000","0.632470","","20.540000","7.030000","0.706897","-0.455670","0.224111","-0.180124","-0.105085","-0.075846","-0.614411","0.126600","66.551724","48.989691","27.928903","73.788820","-1.819862","-1.888101","2.100779","23.614313","72.035662","66.332604","77.380735","46.896439","46.053229","40.756179","1.971132","8.938045","-0.180124","-0.455670","0.224111","0.706897","0.706897","18.849999","0.224111","30.568553","61.389255","-0.075846","-0.105085","-0.180931","38.162350","","","31.391031","40.643703","28.724820","38.787227","52.723148","48.342440","<1B USD"
"TY PR","TY","","NR","12/5/2024","","","0.310000","5.00%","50.110000","43.500000","c500","44.450000","0.950000","-5.660000","44.690000","45.850000","-0.540000","-3.050000","43.550000","49.160000","42.000000","49.190000","77.000000","44.410000","30.880000","26.540000","34.820000","31.820000","31.020000","24.110000","35.910000","1.630000","","28.970000","18.530000","0.280796","-0.140072","0.163527","-0.113153","-0.029541","-0.004513","0.065930","0.666487","32.463708","77.393484","23.082140","79.816198","0.136872","-0.104161","48.756453","46.911139","60.411154","95.196988","72.140648","58.124846","57.681940","58.140248","23.538763","16.769366","-0.113153","-0.140072","0.163527","0.280796","0.280796","13.457495","0.163527","24.813162","78.604841","-0.004513","-0.029541","-0.034054","41.575000","","","33.604632","43.439257","33.827743","45.500073","62.914098","63.500453","<1B USD"
"UNMA","UNM","BB","10","11/29/2024","","","0.390000","6.25%","26.190000","21.920000","c625","23.960000","2.040000","-2.230000","24.580000","24.870000","-2.510000","-3.670000","23.130000","26.030000","21.490000","26.050000","71.000000","23.880000","78.190000","48.380000","84.480000","72.860000","81.610000","15.200000","84.480000","13.630000","10.000000","29.350000","10.560000","4.144079","-0.074455","0.616164","-0.074455","0.073154","-0.041907","1.664055","6.404356","90.000000","83.299006","59.293096","83.299006","2.796887","-1.039322","159.337772","294.507893","94.582405","6.683640","94.501496","96.885176","73.490198","49.027329","74.657456","100.000000","-0.074455","-0.074455","0.616164","4.144079","4.144079","62.349196","0.616164","67.812628","83.299006","-0.041907","0.073154","0.031247","61.542750","30.700000","66.429800","33.699943","43.559625","30.404782","40.997200","76.767840","55.554457","<1B USD"
"USB PRP","USB","","13.5","12/30/2024","","","0.340000","5.50%","25.250000","19.750000","c550","22.590000","2.840000","-2.660000","23.040000","23.880000","-1.970000","-5.420000","21.460000","25.430000","19.000000","25.430000","12.000000","22.300000","43.050000","35.180000","53.980000","49.980000","42.180000","27.270000","63.570000","66.980000","13.500000","54.640000","32.570000","0.578658","-0.322794","0.223707","-0.202482","-0.138655","0.020626","-0.212116","0.321768","56.292629","60.948561","27.896532","71.776584","-2.689412","0.524535","29.517219","32.036083","69.501022","83.893555","77.350517","48.895276","40.885561","64.266746","14.644996","11.769057","-0.202482","-0.322794","0.223707","0.578658","0.578658","17.227076","0.223707","30.530114","66.362572","0.020626","-0.138655","-0.118030","79.716800","65.350000","72.031832","39.343332","50.686656","38.909687","52.185321","48.194405","68.842443","<1B USD"
"USB PRQ","USB","","13.5","12/27/2024","","","0.230000","3.75%","19.570000","13.500000","c400","14.940000","1.440000","-4.630000","15.680000","16.690000","-4.720000","-10.470000","14.660000","18.590000","13.320000","18.600000","9.000000","14.730000","43.050000","35.180000","53.980000","49.980000","42.180000","27.270000","63.570000","66.980000","13.500000","54.640000","32.570000","0.578658","-0.322794","0.223707","-0.202482","-0.138655","0.020626","-0.212116","0.321768","56.292629","60.948561","27.896532","71.776584","-2.689412","0.524535","29.517219","32.036083","69.501022","83.893555","77.350517","48.895276","40.885561","64.266746","14.644996","11.769057","-0.202482","-0.322794","0.223707","0.578658","0.578658","17.227076","0.223707","30.530114","66.362572","0.020626","-0.138655","-0.118030","79.716800","65.350000","72.031832","39.343332","50.686656","38.909687","52.185321","48.194405","68.842443","<1B USD"
"USB PRR","USB","","13.5","12/27/2024","","","0.250000","4.00%","21.050000","14.570000","c400","16.040000","1.470000","-5.010000","16.730000","17.800000","-4.130000","-9.900000","15.620000","20.350000","14.240000","20.350000","9.000000","15.810000","43.050000","35.180000","53.980000","49.980000","42.180000","27.270000","63.570000","66.980000","13.500000","54.640000","32.570000","0.578658","-0.322794","0.223707","-0.202482","-0.138655","0.020626","-0.212116","0.321768","56.292629","60.948561","27.896532","71.776584","-2.689412","0.524535","29.517219","32.036083","69.501022","83.893555","77.350517","48.895276","40.885561","64.266746","14.644996","11.769057","-0.202482","-0.322794","0.223707","0.578658","0.578658","17.227076","0.223707","30.530114","66.362572","0.020626","-0.138655","-0.118030","79.716800","65.350000","72.031832","39.343332","50.686656","38.909687","52.185321","48.194405","68.842443","<1B USD"
"USB PRS","USB","","13.5","12/27/2024","","","0.280000","4.50%","22.080000","16.440000","c450","18.480000","2.040000","-3.600000","19.120000","20.250000","-3.370000","-8.730000","18.040000","22.970000","16.220000","22.970000","9.000000","18.230000","43.050000","35.180000","53.980000","49.980000","42.180000","27.270000","63.570000","66.980000","13.500000","54.640000","32.570000","0.578658","-0.322794","0.223707","-0.202482","-0.138655","0.020626","-0.212116","0.321768","56.292629","60.948561","27.896532","71.776584","-2.689412","0.524535","29.517219","32.036083","69.501022","83.893555","77.350517","48.895276","40.885561","64.266746","14.644996","11.769057","-0.202482","-0.322794","0.223707","0.578658","0.578658","17.227076","0.223707","30.530114","66.362572","0.020626","-0.138655","-0.118030","79.716800","65.350000","72.031832","39.343332","50.686656","38.909687","52.185321","48.194405","68.842443","<1B USD"
