"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","6M_Low_diff","6M_High_diff","SMA88_chg_norm","SMA268_chg_norm","6M_Low_diff_norm","6M_High_diff_norm","1Y_High_diff","1Y_Low_diff","1Y_High_diff_norm","1Y_Low_diff_norm","ADV_6M","ADV_3M","ADV_15D","AVG_ADV","SOLIDITY_SCORE","Normalized_COM_6M","Normalized_COM_3M","Normalized_52W_LOW","FINAL_THG","CS_FACTOR"
"TRTN PRB","TRTN-B","-","","","9.00","06/09/2025","9/15/2024","NONE","0.50","8.00%","26.63","23.67","-","-","","65.00","","","","","","24.98","1.31","-1.65","24.67","25.07","1.27","-0.37","22.75","25.70","22.75","25.91","24.84","2.09","-0.86","53.36","50.12","63.25","18.30","-1.07","2.09","21.20","77.14","7014.00","8805.00","9977.00","8599.00","53.11","","","","52.55","1.00"
"TRTN PRC","TRTN-C","-","","","9.00","06/09/2025","12/15/2024","NONE","0.46","7.38%","26.10","22.32","-","-","","65.00","","","","","","24.37","2.05","-1.73","23.35","24.35","4.36","0.09","21.93","25.43","21.93","26.17","24.24","2.31","-1.19","43.13","48.73","60.56","21.77","-1.93","2.31","30.84","75.71","10519.00","11809.00","12226.00","11518.00","53.11","","","","48.09","1.00"
"TRTN PRF","TRTN-F","-","","","9.00","06/09/2025","3/15/2030","NONE","0.48","7.63%","","","-","-","","65.00","","","","","","24.11","","","","","","","23.20","25.35","23.20","25.35","23.98","0.78","-1.37","58.17","53.63","79.25","23.67","-1.37","0.78","24.57","85.65","25478.00","25117.00","7505.00","19367.00","53.11","","","","56.55","1.00"
"TVC","TVC","GOOGL","","","19.50","05/30/2025","","6/1/2028","0.13","2.13%","","","9990.00","-","","55.00","","","","","","23.69","","","23.52","23.08","0.72","2.66","22.53","25.33","21.00","25.33","23.64","1.11","-1.69","55.18","40.99","75.22","27.03","-1.69","2.64","28.15","73.57","18984.00","17442.00","20340.00","18922.00","88.92","","","","57.43","1.00"
"TVE","TVE","GOOGL","","","19.50","07/28/2025","","5/1/2029","0.14","2.22%","","","9990.00","-","","24.00","","","","","","23.43","","","23.21","22.66","0.93","3.38","22.11","25.30","20.72","25.30","23.33","1.22","-1.97","54.48","38.82","73.88","29.97","-1.97","2.61","31.29","73.77","14814.00","15829.00","17968.00","16204.00","88.92","","","","56.12","1.00"
"TWO PRA","TWO-A","TWO","NFF","","8.00","07/10/2025","4/26/2027","NONE","0.51","8.13%","","","103.74","Reit","","6.00","","","","","","23.27","","","23.59","24.07","-1.37","-3.32","21.52","25.05","18.85","25.39","22.79","1.27","-2.26","62.10","59.01","73.27","33.02","-2.60","3.94","38.35","65.13","7597.00","10240.00","13772.00","10537.00","37.96","","","","56.69","1.00"
"TWO PRB","TWO-B","TWO","NFF","","8.00","07/10/2025","7/27/2027","NONE","0.48","7.63%","","","103.74","Reit","","6.00","","","","","","22.88","","","23.09","23.57","-0.91","-2.91","21.27","24.98","17.90","25.43","22.43","1.16","-2.55","60.58","57.78","74.61","36.07","-3.00","4.53","42.83","61.30","10873.00","12558.00","16742.00","13391.00","37.96","","","","55.77","1.00"
"TWO PRC","TWO-C","TWO","FF","","8.00","07/10/2025","1/27/2025","NONE","0.60","7.25%","","","103.74","Reit","","6.00","","","","","","24.19","","","24.16","24.42","0.15","-0.90","22.25","25.20","18.55","25.20","23.64","1.39","-1.56","57.07","51.72","71.80","25.66","-1.56","5.09","26.69","57.66","23229.00","28878.00","23085.00","25064.00","37.96","","","","52.67","1.00"
"UCB PRI","UCB-I","UCB","","","8.00","05/29/2025","9/15/2025","NONE","0.43","6.88%","","","119.46","Regionalbank","","54.00","","","","","","24.30","","","24.40","24.52","-0.41","-0.89","23.50","25.34","20.15","25.34","24.13","0.63","-1.21","58.92","51.69","81.08","21.98","-1.21","3.98","22.77","64.87","5861.00","6301.00","9787.00","7316.00","48.29","","","","54.36","1.00"
"UMH PRD","UMH-D","UMH","","","8.00","05/15/2025","1/22/2023","NONE","0.40","6.38%","25.57","20.85","83.91","Reit","","40.00","","","","","","21.85","1.00","-3.72","22.18","22.93","-1.47","-4.71","20.99","24.27","19.83","24.42","21.63","0.64","-2.64","62.43","63.20","80.96","37.02","-2.79","1.80","40.48","79.03","20091.00","17765.00","16521.00","18126.00","44.66","","","","60.32","1.00"
"USB PRH","USB-H","USB","FLR","","12.50","06/27/2025","4/15/2011","NONE","0.32","3.50%","","","1557.99","Regionalbank","","83.00","","","","","","20.24","","","21.34","21.86","-5.18","-7.40","18.91","24.00","17.67","24.00","20.22","1.31","-3.78","74.71","71.31","72.78","49.00","-3.78","2.55","51.57","74.16","63569.00","65671.00","84686.00","71308.00","67.88","40.89","64.27","77.35","76.44","1.00"
"VLYPN","VLYPN","VLY","NFF","","8.00","06/12/2025","9/30/2029","NONE","0.52","8.25%","","","559.85","Regionalbank","","68.00","","","","","","25.16","","","","","","","23.75","26.82","23.75","26.88","25.03","1.28","-1.79","58.17","53.63","73.15","28.08","-1.85","1.28","29.94","82.40","12968.00","11977.00","10636.00","11860.00","46.27","","","","54.71","1.00"
"VLYPO","VLYPO","VLY","FF","","8.00","06/13/2025","9/30/2022","NONE","0.52","5.50%","","","559.85","Regionalbank","","69.00","","","","","","24.51","","","24.77","24.80","-1.08","-1.22","22.73","25.77","20.04","26.01","24.38","1.65","-1.39","61.14","52.68","68.63","23.88","-1.63","4.34","27.48","62.53","6002.00","6819.00","7399.00","6740.00","46.27","","","","55.20","1.00"
"VLYPP","VLYPP","VLY","NFF","","8.00","06/13/2025","6/30/2025","NONE","0.39","6.25%","","","559.85","Regionalbank","","69.00","","","","","","24.89","","","24.60","24.26","1.17","2.61","21.71","25.68","16.76","25.68","24.80","3.09","-0.88","53.69","41.14","51.04","18.52","-0.88","8.04","19.08","38.51","8964.00","5174.00","4865.00","6334.00","46.27","","","","47.58","1.00"
"VOYA PRB","VOYA-B","VOYA","NFF","","10.00","05/27/2025","9/15/2029","NONE","0.33","5.35%","","","96.09","Financialconglomerates","","52.00","","","","","","24.28","","","24.08","24.62","0.83","-1.38","22.81","26.63","19.83","26.63","24.14","1.33","-2.49","54.82","53.17","72.53","35.44","-2.49","4.31","37.11","62.73","17819.00","16328.00","15827.00","16658.00","55.30","","","","55.30","1.00"
"WAL PRA","WAL-A","WAL","NFF","","8.00","06/13/2025","9/30/2026","NONE","0.27","4.25%","","","110.43","Regionalbank","","69.00","","","","","","22.21","","","21.77","21.04","2.04","5.58","19.81","23.00","13.81","23.00","22.15","2.34","-0.85","50.81","32.19","60.20","18.20","-0.85","8.34","18.74","36.56","38253.00","34229.00","32146.00","34876.00","48.05","","","","44.99","1.00"
"WBS PRG","WBS-G","WBS","","","10.00","06/30/2025","4/15/2018","NONE","0.41","6.50%","25.24","20.25","168.44","Regionalbank","","86.00","","","","","","23.12","2.87","-2.12","23.19","23.62","-0.30","-2.13","21.26","25.26","18.12","25.26","23.10","1.84","-2.16","58.56","55.43","66.31","31.97","-2.16","4.98","33.42","58.38","8529.00","6891.00","5219.00","6880.00","57.82","46.84","64.42","83.40","57.59","1.00"
"WHFCL","WHFCL","WHF","","BB","8.00","05/28/2025","9/15/2025","9/15/2028","0.49","7.88%","","24.85","23.24","Assetmanagement","","53.00","","","","","","25.14","0.29","","25.26","25.33","-0.47","-0.77","25.00","25.70","24.54","27.41","24.94","-0.06","-0.76","59.12","51.33","89.51","17.25","-2.47","0.40","36.89","88.12","2193.00","2688.00","2461.00","2447.00","40.24","","","","52.38","1.00"
"WSBCP","WSBCP","WSBC","NFF","","8.00","07/28/2025","11/15/2025","NONE","0.42","6.75%","","","95.79","Regionalbank","","24.00","","","","","","25.32","","","25.16","25.08","0.63","0.95","24.42","25.60","22.00","25.60","25.01","0.59","-0.59","55.48","46.14","81.57","15.47","-0.59","3.01","15.83","71.17","9702.00","11742.00","26449.00","15964.00","48.56","","","","51.36","1.00"
"WTFCM","WTFCM","WTFC","NFF","","8.00","07/01/2025","7/15/2025","NONE","0.41","6.50%","","","66.87","Regionalbank","","87.00","","","","","","24.96","","","25.11","24.97","-0.59","-0.03","24.34","25.36","20.46","25.50","24.95","0.61","-0.41","59.52","49.10","81.33","13.57","-0.55","4.49","15.38","61.56","15269.00","24622.00","57037.00","32309.00","54.94","","","","56.46","1.00"
"WTFCP","WTFCP","WTFC","NFF","","8.00","07/01/2025","7/15/2025","NONE","0.43","6.88%","","","66.87","Regionalbank","","87.00","","","","","","24.97","","","25.19","25.12","-0.89","-0.59","24.68","25.44","22.77","25.49","24.96","0.28","-0.48","60.51","50.78","85.36","14.31","-0.53","2.19","15.15","76.49","37241.00","51090.00","24626.00","37652.00","54.94","","","","57.86","1.00"
"XFLT PRA","XFLT-A","XFLT","","","8.00","07/14/2025","3/31/2023","3/31/2026","0.41","6.50%","25.46","24.54","76.12","Cef","","10.00","","","","","","25.24","0.70","-0.22","25.14","25.02","0.40","0.87","24.61","25.48","24.21","25.48","24.88","0.27","-0.60","56.24","46.38","85.48","15.57","-0.60","0.67","15.94","86.36","2729.00","1668.00","1014.00","1803.00","42.02","","","","49.56","1.00"
"XOMAO","XOMAO","XOMA","","","8.00","06/30/2025","4/15/2022","NONE","0.52","8.38%","25.30","22.56","11.95","Biotechnology","","86.00","","","","","","25.29","3.03","0.29","25.29","25.35","1.20","0.95","23.32","25.74","20.43","25.87","25.57","2.25","-0.17","53.59","46.14","61.30","11.05","-0.30","5.14","12.58","57.34","2651.00","2943.00","2214.00","2603.00","38.60","","","","47.77","1.00"
"XOMAP","XOMAP","XOMA","","","8.00","06/30/2025","12/15/2021","NONE","0.54","8.63%","25.92","22.76","11.95","Biotechnology","","86.00","","","","","","25.41","3.19","0.03","25.71","25.69","0.93","0.99","24.96","26.51","21.40","26.51","25.93","0.97","-0.58","54.48","46.02","76.93","15.36","-0.58","4.53","15.71","61.30","1036.00","1062.00","548.00","882.00","38.60","","","","47.98","1.00"
