PREF IBKR,PREF YF,CMON,FF-FR_,BOND_,CRDT SCORE_,EX-DIV DATE,CALL DATE,MATUR DATE,DIV AMOUNT,COUPON,Aug2022_Price,Oct19_Price,CMON OUTS SHARES,CMON SECTOR,LAST PRICE,TIME TO DIV,DIV ADJ.PRICE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Last Price,Oct19_diff,Aug2022_diff,SMA88,SMA268,SMA88 chg,SMA268 chg,6M Low,6M High,1Y Low,1Y High,Div adj.price,6M_Low_diff,6M_High_diff,SMA88_chg_norm,SMA268_chg_norm,6M_Low_diff_norm,6M_High_diff_norm,1Y_High_diff,1Y_Low_diff,1Y_High_diff_norm,1Y_Low_diff_norm,ADV_6M,ADV_3M,ADV_15D,AVG_ADV
QVCC,QVCC,QVCGA,,BB,9.5,05/30/2025,11/26/2024,11/26/2068,0.39,6.25%,21.68,8.35,403.43,Internetretail,,55.0,,,,,,10.03,1.68,-11.65,9.41,11.55,6.57,-13.14,7.42,14.0,7.42,15.1,9.88,2.46,-4.12,35.817129,88.613414,58.732824,52.575558,-5.22,2.46,67.703081,74.74026,41871,58156,57191,52406
QVCD,QVCD,QVCGA,,BB,9.5,05/30/2025,9/13/2023,9/13/2067,0.4,6.38%,22.05,8.31,403.43,Internetretail,,55.0,,,,,,10.09,1.78,-11.96,9.49,11.64,6.36,-13.28,7.23,14.0,7.23,15.2,9.93,2.7,-4.07,36.512205,89.035418,55.801527,52.049934,-5.27,2.7,68.263305,73.181818,18188,23403,23431,21674
RC PRE,RC-E,RC,,,8.0,06/27/2025,6/10/2026,NONE,0.41,6.50%,20.71,17.39,172.29,Reit,,83.0,,,,,,15.4,-1.99,-5.31,15.98,17.82,-3.6,-13.6,14.87,19.6,14.87,19.73,15.37,0.5,-4.23,69.478693,90.0,82.671756,53.731932,-4.36,0.5,58.067227,87.467532,11692,15101,7483,11425
RCB,RCB,RC,,BB,8.0,01/09/2025,7/30/2022,7/30/2026,0.39,6.20%,24.25,23.45,172.29,Reit,,4.0,,,,,,24.38,0.93,0.13,24.17,24.22,0.86,0.65,23.5,24.85,22.93,24.85,24.01,0.51,-0.84,54.716591,47.045968,82.549618,18.094612,-0.84,1.08,18.627451,83.701299,19045,30974,4418,18146
RCC,RCC,RC,,BB,8.0,06/24/2025,2/15/2023,2/15/2026,0.36,5.75%,23.91,23.74,172.29,Reit,,80.0,,,,,,24.7,0.96,0.79,24.56,24.43,0.57,1.11,23.97,26.87,23.14,26.87,24.66,0.69,-2.21,55.676458,45.659382,80.351145,32.496715,-2.21,1.52,33.977591,80.844156,17925,27705,5319,16983
RCD,RCD,RC,,,8.0,05/30/2025,12/15/2026,12/15/2029,0.56,9.00%,,,172.29,Reit,,55.0,,,,,,23.06,,,,,,,22.71,25.55,22.71,25.55,22.84,0.13,-2.71,,,87.19084,37.752957,-2.71,0.13,39.579832,89.87013,35347,29927,25225,30166
RF PRC,RF-C,RF,NFF,,10.5,07/09/2025,8/15/2029,NONE,0.36,5.70%,,,898.77,Regionalbank,,5.0,,,,,,24.49,,,23.54,23.96,4.02,2.21,21.94,25.56,16.63,25.56,24.15,2.21,-1.41,44.257344,42.343632,61.78626,24.086728,-1.41,7.52,25.014006,41.883117,34306,34155,61663,43375
RF PRF,RF-F,RF,NFF,,10.5,06/02/2025,9/15/2029,NONE,0.43,6.95%,,,898.77,Regionalbank,,58.0,,,,,,25.2,,,,,,,24.2,26.49,23.61,26.67,25.05,0.85,-1.44,,,78.396947,24.402102,-1.62,1.44,27.366947,81.363636,44319,41636,41078,42344
RITM PRA,RITM-A,RITM,FF,,8.0,07/25/2025,8/15/2024,NONE,0.64,7.50%,,,529.83,Reit,,21.0,,,,,,25.55,,,25.33,25.38,0.87,0.68,24.36,26.16,22.0,26.22,25.06,0.7,-1.1,54.683492,46.955539,80.229008,20.827858,-1.16,3.06,22.212885,70.844156,18065,17224,7677,14322
RITM PRB,RITM-B,RITM,FF,,8.0,07/25/2025,8/15/2024,NONE,0.63,7.13%,,,529.83,Reit,,21.0,,,,,,25.56,,,25.22,25.24,1.35,1.25,24.07,25.74,21.41,25.86,25.08,1.01,-0.66,53.094746,45.237378,76.442748,16.202365,-0.78,3.67,17.955182,66.883117,25767,24765,18535,23022
RITM PRC,RITM-C,RITM,FF,,8.0,07/25/2025,2/15/2025,NONE,0.59,6.38%,,,529.83,Reit,,21.0,,,,,,24.75,,,24.61,24.37,0.56,1.58,22.8,25.18,18.55,25.18,24.3,1.5,-0.88,55.709557,44.242653,70.458015,18.515112,-0.88,5.75,19.07563,53.376623,35736,38364,24826,32975
RITM PRD,RITM-D,RITM,NFF,,8.0,07/25/2025,11/15/2026,NONE,0.44,7.00%,,,529.83,Reit,,21.0,,,,,,24.25,,,23.99,23.89,1.07,1.51,22.33,24.7,19.55,25.26,23.91,1.58,-0.79,54.021514,44.453655,69.480916,17.568988,-1.35,4.36,24.341737,62.402597,28762,33519,25156,29145
RIV PRA,RIV-A,RIV,,,12.0,08/01/2025,5/15/2027,NONE,0.38,6.00%,25.01,22.06,21.47,Cef,,28.0,,,,,,23.47,1.41,-1.54,23.26,23.43,0.92,0.17,22.09,24.54,21.89,24.8,23.21,1.12,-1.33,54.517998,48.492841,75.099237,23.245729,-1.59,1.32,27.030812,82.142857,5543,4392,4139,4691
RJF PRB,RJF-B,RJF,,,9.5,06/13/2025,7/1/2026,NONE,0.4,6.38%,,,201.75,Assetmanagement,,69.0,,,,,,25.15,,,25.22,25.22,-0.27,-0.28,24.76,26.45,24.6,26.45,25.06,0.3,-1.39,58.456765,49.849284,85.114504,23.876478,-1.39,0.46,24.789916,87.727273,4400,4165,4018,4194
RLJ PRA,RLJ-A,RLJ,,,8.0,06/27/2025,NONE,NONE,0.49,7.80%,26.33,23.55,151.76,Reit,,83.0,,,,,,24.15,0.6,-2.18,24.5,25.09,-1.43,-3.76,22.8,26.31,22.8,26.63,24.11,1.31,-2.2,62.296235,60.339111,72.778626,32.39159,-2.52,1.31,37.45098,82.207792,21869,22359,19598,21275
RPT PRC,RPT-C,RPT,NFF,,8.0,07/30/2025,5/15/2030,NONE,0.49,9.88%,,,45.42,Reit,,26.0,,,,,,24.9,,,,,,,24.22,25.5,24.22,25.5,24.55,0.33,-0.95,,,84.748092,19.250986,-0.95,0.33,19.859944,88.571429,8777,8777,4463,7339
RWAYL,RWAYL,RWAY,,BB,8.0,05/15/2025,7/28/2024,7/28/2027,0.47,7.50%,25.4,24.3,37.35,Creditservices,,40.0,,,,,,25.08,0.78,-0.32,25.03,25.04,0.22,0.17,24.58,25.44,23.91,25.44,24.82,0.24,-0.62,56.834919,48.492841,85.847328,15.781866,-0.62,0.91,16.162465,84.805195,4323,4259,3938,4174
RWAYZ,RWAYZ,RWAY,,BB,8.0,05/15/2025,12/31/2024,12/31/2027,0.5,8.00%,,24.52,37.35,Creditservices,,40.0,,,,,,25.34,0.82,,25.18,25.21,0.62,0.51,24.83,25.51,24.39,25.7,25.06,0.23,-0.45,55.510964,47.467973,85.969466,13.994744,-0.64,0.67,16.386555,86.363636,3504,3111,2712,3109
RWT PRA,RWT-A,RWT,NFF,,8.0,06/27/2025,4/15/2028,NONE,0.63,10.00%,,,132.98,Reit,,83.0,,,,,,25.05,,,24.61,25.19,1.77,-0.55,20.77,26.5,20.77,26.5,25.0,4.23,-1.5,51.704592,50.66315,37.114504,25.032852,-1.5,4.23,26.022409,63.246753,7392,7796,8390,7859
RWTN,RWTN,RWT,,BB,8.0,05/15/2025,3/1/2026,3/1/2029,0.57,9.13%,,,132.98,Reit,,40.0,,,,,,24.77,,,24.62,25.0,0.62,-0.93,22.48,25.72,22.48,27.1,24.45,1.97,-1.27,55.510964,51.808591,64.717557,22.61498,-2.65,1.97,38.907563,77.922078,6228,6727,1778,4911
RWTO,RWTO,RWT,,BB,8.0,05/15/2025,9/1/2026,9/1/2029,0.56,9.00%,,,132.98,Reit,,40.0,,,,,,24.38,,,,,,,22.25,26.0,22.25,26.0,24.07,1.82,-1.93,,,66.549618,29.553219,-1.93,1.82,30.840336,78.896104,9591,8719,3304,7205
RWTP,RWTP,RWT,,,8.0,05/15/2025,3/1/2027,3/1/2030,0.85,9.13%,,,132.98,Reit,,40.0,,,,,,24.22,,,,,,,22.7,25.25,22.7,25.25,23.75,1.05,-1.5,,,75.954198,25.032852,-1.5,1.05,26.022409,83.896104,20001,13150,6318,13156
RZB,RZB,RGA,NFF,,12.0,05/30/2025,6/15/2026,6/15/2056,0.36,5.75%,,,66.07,Insurance,,55.0,,,,,,24.77,,,24.73,24.89,0.15,-0.47,24.11,26.0,23.44,26.47,24.63,0.52,-1.37,57.066612,50.422005,82.427481,23.666229,-1.84,1.19,29.831933,82.987013,33742,42272,83826,53280
RZC,RZC,RGA,NFF,,12.0,06/27/2025,10/15/2027,10/15/2052,0.45,7.13%,,,66.07,Insurance,,83.0,,,,,,25.39,,,25.7,26.11,-1.21,-2.75,24.74,27.09,24.74,29.2,25.36,0.62,-1.73,61.56806,57.29465,81.206107,27.450723,-3.84,0.62,52.240896,86.688312,27739,32144,31789,30557
SACH PRA,SACH-A,SACH,,,8.0,06/13/2025,6/29/2026,NONE,0.48,7.75%,24.15,19.69,47.31,Reit,,69.0,,,,,,15.45,-4.24,-8.7,15.57,18.74,-0.79,-17.57,12.54,23.78,12.54,25.06,15.34,2.8,-8.44,60.177906,,54.580153,,-9.72,2.8,,72.532468,7097,6152,5854,6368
SAJ,SAJ,SAR,,BB,8.0,05/15/2025,10/27/2024,10/31/2027,0.5,8.00%,,24.68,15.36,Assetmanagement,,40.0,,,,,,25.35,0.67,,25.4,25.3,-0.19,0.19,24.74,25.94,24.28,26.49,25.07,0.33,-0.87,58.191974,48.432555,84.748092,18.409987,-1.42,0.79,25.12605,85.584416,2406,2278,2502,2395
SAT,SAT,SAR,,BB,8.0,05/15/2025,4/27/2024,4/30/2027,0.38,6.00%,24.99,23.3,15.36,Assetmanagement,,40.0,,,,,,24.57,1.27,-0.42,24.55,24.47,0.1,0.42,23.91,25.16,22.97,25.16,24.36,0.45,-0.8,57.232106,47.739261,83.282443,17.674113,-0.8,1.39,18.179272,81.688312,8729,13084,29066,16960
SAY,SAY,SAR,,BB,8.0,05/15/2025,12/13/2024,12/31/2027,0.51,8.13%,,25.01,15.36,Assetmanagement,,40.0,,,,,,25.39,0.38,,25.33,25.31,0.23,0.32,24.9,25.98,24.64,25.98,25.11,0.21,-0.87,56.80182,48.040693,86.21374,18.409987,-0.87,0.47,18.963585,87.662338,3403,3584,2436,3141
SAZ,SAZ,SAR,,BB,8.0,05/15/2025,4/14/2025,4/15/2028,0.53,8.50%,,25.03,15.36,Assetmanagement,,40.0,,,,,,25.35,0.32,,25.31,25.42,0.17,-0.29,24.9,25.78,24.78,26.0,25.06,0.16,-0.72,57.000414,49.879427,86.824427,16.833114,-0.94,0.28,19.747899,88.896104,4047,5418,2222,3896
SB PRC,SB-C,SB,,,8.0,07/16/2025,5/31/2019,NONE,0.5,8.00%,25.2,24.98,105.27,Marineshipping,,12.0,,,,,,26.04,1.06,0.84,25.41,25.54,2.46,1.96,24.85,26.5,24.31,26.5,25.61,0.76,-0.89,49.42077,43.097212,79.496183,18.620237,-0.89,1.3,19.187675,82.272727,1057,872,932,954
SB PRD,SB-D,SB,,,8.0,07/16/2025,6/30/2019,NONE,0.5,8.00%,,,105.27,Marineshipping,,12.0,,,,,,25.45,,,25.37,25.6,0.32,-0.58,24.17,26.14,24.17,26.9,25.02,0.85,-1.12,56.50393,50.75358,78.396947,21.038108,-1.88,0.85,30.280112,85.194805,1497,1285,1059,1280
SCCC,SCCC,SACH,,BB,8.0,06/13/2025,9/30/2022,9/30/2025,0.48,7.75%,25.2,23.66,47.31,Reit,,69.0,,,,,,25.0,1.34,-0.2,24.84,24.76,0.66,0.97,23.99,25.47,23.08,25.47,24.89,0.9,-0.58,55.378568,46.081387,77.78626,15.361367,-0.58,1.81,15.714286,78.961039,5154,3605,4507,4422
SCCD,SCCD,SACH,,,8.0,06/13/2025,9/20/2023,9/30/2026,0.38,6.00%,23.82,21.5,47.31,Reit,,69.0,,,,,,22.25,0.75,-1.57,21.04,21.52,5.74,3.37,19.0,23.1,19.0,23.26,22.16,3.16,-0.94,38.564336,38.847023,50.183206,19.145861,-1.1,3.16,21.540616,70.194805,5005,3202,3292,3833
SCCE,SCCE,SACH,,BB,8.0,06/13/2025,3/9/2024,3/30/2027,0.38,6.00%,23.08,20.88,47.31,Reit,,69.0,,,,,,19.43,-1.45,-3.65,19.37,20.59,0.32,-5.65,18.05,22.53,18.05,23.33,19.34,1.29,-3.19,56.50393,66.036172,73.022901,42.798949,-3.99,1.29,53.921569,82.337662,5596,3918,2181,3899
SCCF,SCCF,SACH,,BB,8.0,06/13/2025,5/11/2024,6/30/2027,0.45,7.13%,24.65,21.8,47.31,Reit,,69.0,,,,,,19.32,-2.48,-5.33,19.22,20.74,0.51,-6.86,17.94,22.94,17.94,24.05,19.21,1.27,-3.73,55.875052,69.683497,73.267176,48.47569,-4.84,1.27,63.445378,82.467532,4215,2830,1413,2819
SCCG,SCCG,SACH,,BB,8.0,06/13/2025,8/23/2024,9/30/2027,0.5,8.00%,,22.8,47.31,Reit,,69.0,,,,,,19.48,-3.32,,19.91,21.48,-2.15,-9.33,17.15,24.33,17.15,24.45,19.36,2.21,-4.97,64.679355,77.128862,61.78626,61.51117,-5.09,2.21,66.246499,76.363636,6080,3089,2597,3922
SCE PRJ,SCE-J,EIX,NFF,,10.5,06/13/2025,9/15/2025,NONE,0.34,5.38%,,,384.94,Utility,,69.0,,,,,,22.94,,,22.6,23.58,1.52,-2.72,20.7,25.1,18.94,25.1,22.86,2.16,-2.24,52.532065,57.20422,62.396947,32.812089,-2.24,3.92,34.313725,65.25974,42508,38194,56361,45688
SCE PRK,SCE-K,EIX,NFF,,10.5,06/13/2025,3/15/2026,NONE,0.34,5.45%,,,384.94,Utility,,69.0,,,,,,23.0,,,23.03,24.03,-0.15,-4.27,21.91,25.37,20.98,25.49,22.92,1.01,-2.45,58.059578,61.876413,76.442748,35.019711,-2.57,1.94,38.011204,78.116883,44259,56841,54181,51760
SCE PRM,SCE-M,EIX,,TP,10.5,06/13/2025,11/22/2028,NONE,0.47,7.50%,,,384.94,Utility,,69.0,,,,,,22.35,,,23.05,25.1,-3.03,-10.97,22.02,27.55,22.02,27.55,22.24,0.22,-5.31,67.592056,82.072344,86.091603,65.085414,-5.31,0.22,68.711485,89.285714,42345,42182,40708,41745
SCE PRN,SCE-N,EIX,,TP,10.5,06/13/2025,5/13/2029,NONE,0.43,6.95%,,,384.94,Utility,,69.0,,,,,,21.72,,,22.19,24.44,-2.13,-11.13,20.71,27.12,20.71,27.12,21.62,0.91,-5.5,64.613157,82.554635,77.664122,67.082786,-5.5,0.91,70.840336,84.805195,41489,27969,28136,32531
SEAL PRA,SEAL-A,SEAL,,,8.0,06/27/2025,10/5/2021,NONE,0.56,9.00%,,,-,-,,83.0,,,,,,25.19,,,25.37,25.52,-0.73,-1.28,24.5,26.0,23.6,26.49,25.15,0.65,-0.85,59.979313,52.863602,80.839695,18.199737,-1.34,1.55,24.229692,80.649351,4555,5093,5901,5183
SEAL PRB,SEAL-B,SEAL,NFF,,8.0,06/27/2025,10/15/2027,NONE,0.53,8.50%,,,-,-,,83.0,,,,,,25.1,,,25.42,25.65,-1.24,-2.15,23.92,26.75,22.9,27.44,25.06,1.14,-1.69,61.667356,55.486059,74.854962,27.030223,-2.38,2.16,35.882353,76.688312,6608,6772,6570,6650
SNV PRD,SNV-D,SNV,FF,,8.0,06/13/2025,6/21/2023,NONE,0.5,6.30%,,,138.77,Regionalbank,,69.0,,,,,,25.24,,,24.97,25.14,1.08,0.4,23.51,25.75,23.51,25.8,25.12,1.61,-0.63,53.988415,47.799548,69.114504,15.886991,-0.68,1.61,16.834734,80.25974,11647,12507,16798,13650
SNV PRE,SNV-E,SNV,FF,,8.0,06/13/2025,7/1/2024,NONE,0.53,5.88%,,,138.77,Regionalbank,,69.0,,,,,,25.95,,,25.68,25.82,1.07,0.5,24.21,26.86,19.83,26.86,25.83,1.62,-1.03,54.021514,47.498116,68.992366,20.091984,-1.03,6.0,20.756303,51.753247,33257,29460,23539,28752
SOJF,SOJF,SO,,,12.0,06/13/2025,3/15/2030,3/15/2085,0.41,6.50%,,,1098.51,Utility,,69.0,,,,,,25.67,,,,,,,24.92,26.99,24.92,26.99,25.57,0.65,-1.42,,,80.839695,24.191853,-1.42,0.65,25.12605,86.493506,100593,49960,49113,66555
SPMA,SPMA,SPMC,,,8.0,05/15/2025,11/30/2026,11/30/2029,0.17,8.00%,,,20.27,Assetmanagement,,40.0,,,,,,25.0,,,,,,,23.67,25.2,23.67,25.2,24.91,1.24,-0.29,,,73.633588,12.312746,-0.29,1.24,12.464986,82.662338,11694,8604,5658,8652
SPNT PRB,SPNT-B,SPNT,NFF,,9.0,05/15/2025,2/26/2026,NONE,0.5,8.00%,,,116.79,Insurance,,40.0,,,,,,25.35,,,25.22,25.35,0.52,0.0,24.75,25.78,24.31,25.78,25.07,0.32,-0.71,55.841953,49.005275,84.870229,16.727989,-0.71,0.76,17.170868,85.779221,17211,20954,12420,16862
SSSSL,SSSSL,SSSS,,BB,8.0,06/13/2025,12/30/2024,12/30/2026,0.38,6.00%,24.75,23.35,23.55,Assetmanagement,,69.0,,,,,,24.61,1.26,-0.14,24.61,24.5,0.01,0.47,24.16,25.4,22.39,25.4,24.52,0.36,-0.88,57.529996,47.588546,84.381679,18.515112,-0.88,2.13,19.07563,76.883117,3377,1331,601,1769
SWKHL,SWKHL,SWKH,,BB,8.0,06/13/2025,Anytime,1/31/2027,0.56,9.00%,,24.8,12.27,Assetmanagement,,69.0,,,,,,25.39,0.59,,25.28,25.35,0.44,0.16,24.59,25.78,24.47,25.88,25.26,0.67,-0.52,56.106744,48.522984,80.59542,14.730618,-0.62,0.79,16.162465,85.584416,4984,8416,2608,5336
SYF PRB,SYF-B,SYF,NFF,,8.0,08/04/2025,5/15/2029,NONE,0.52,8.25%,,,380.67,Creditservices,,31.0,,,,,,25.45,,,25.0,25.56,1.8,-0.43,23.3,26.71,23.3,26.71,25.11,1.81,-1.6,51.605296,50.301432,66.671756,26.0841,-1.6,1.81,27.142857,78.961039,48183,49534,39743,45820
TFC PRI,TFC-I,TFC,FLR,,11.5,08/08/2025,9/15/2011,NONE,0.32,4.00%,,,1308.21,Regionalbank,,35.0,,,,,,20.53,,,22.25,23.04,-7.74,-10.9,20.07,24.25,19.32,25.35,20.33,0.26,-3.92,83.18163,81.861341,85.603053,50.473062,-5.02,1.01,65.462185,84.155844,12587,16907,28051,19182
TFINP,TFINP,TFIN,,,8.0,06/13/2025,6/30/2025,NONE,0.45,7.13%,25.47,19.2,23.50,Regionalbank,,69.0,,,,,,21.78,2.58,-3.69,21.75,22.58,0.15,-3.52,20.26,24.4,18.25,24.4,21.68,1.42,-2.72,57.066612,59.615674,71.435115,37.858081,-2.72,3.43,39.691877,68.441558,2227,2587,2097,2303
TFSA,TFSA,-,,,8.0,06/13/2025,2/10/2023,3/31/2026,0.44,7.00%,,,-,-,,69.0,,,,,,23.28,,,24.54,24.08,-5.12,-3.34,23.28,26.85,21.6,27.58,23.18,-0.1,-3.67,74.509723,59.073097,90.0,47.844941,-4.4,1.58,58.515406,80.454545,487,436,331,418
TPGXL,TPGXL,TPG,,BB,12.0,05/29/2025,3/15/2029,3/15/2064,0.43,6.95%,,,110.28,Assetmanagement,,54.0,,,,,,25.79,,,24.77,25.51,4.12,1.08,23.53,26.33,23.53,27.0,25.62,2.09,-0.71,43.926355,45.749812,63.251908,16.727989,-1.38,2.09,24.677871,77.142857,15221,17358,20459,17679
TRINI,TRINI,TRIN,,BB,8.0,06/12/2025,9/30/2026,9/30/2029,0.49,7.88%,,,64.65,Assetmanagement,,68.0,,,,,,25.22,,,,,,,24.66,25.65,24.05,26.88,25.1,0.44,-0.55,,,83.40458,15.045992,-1.78,1.05,29.159664,83.896104,16873,21949,7901,15574
TRTN PRA,TRTN-A,-,,,9.0,06/09/2025,3/15/2024,NONE,0.53,8.50%,26.49,25.0,-,-,,65.0,,,,,,25.35,0.35,-1.14,25.32,25.63,0.12,-1.1,23.96,26.25,23.96,26.83,25.2,1.24,-1.05,57.165908,52.321025,73.633588,20.302234,-1.63,1.24,27.478992,82.662338,4753,5822,4263,4946
TRTN PRB,TRTN-B,-,,,9.0,06/09/2025,9/15/2024,NONE,0.5,8.00%,26.63,23.67,-,-,,65.0,,,,,,24.98,1.31,-1.65,24.67,25.07,1.27,-0.37,22.75,25.7,22.75,25.91,24.84,2.09,-0.86,53.359537,50.120573,63.251908,18.304862,-1.07,2.09,21.204482,77.142857,7014,8805,9977,8599
TRTN PRC,TRTN-C,-,,,9.0,06/09/2025,12/15/2024,NONE,0.46,7.38%,26.1,22.32,-,-,,65.0,,,,,,24.37,2.05,-1.73,23.35,24.35,4.36,0.09,21.93,25.43,21.93,26.17,24.24,2.31,-1.19,43.131982,48.733986,60.564885,21.773982,-1.93,2.31,30.840336,75.714286,10519,11809,12226,11518
TRTN PRF,TRTN-F,-,,,9.0,06/09/2025,3/15/2030,NONE,0.48,7.63%,,,-,-,,65.0,,,,,,24.11,,,,,,,23.2,25.35,23.2,25.35,23.98,0.78,-1.37,,,79.251908,23.666229,-1.37,0.78,24.565826,85.649351,25478,25117,7505,19367
TVC,TVC,GOOGL,,,19.5,05/30/2025,,6/1/2028,0.13,2.13%,,,9990.00,-,,55.0,,,,,,23.69,,,23.52,23.08,0.72,2.66,22.53,25.33,21.0,25.33,23.64,1.11,-1.69,55.179975,40.987189,75.221374,27.030223,-1.69,2.64,28.151261,73.571429,18984,17442,20340,18922
TVE,TVE,GOOGL,,,19.5,07/28/2025,,5/1/2029,0.14,2.22%,,,9990.00,-,,24.0,,,,,,23.43,,,23.21,22.66,0.93,3.38,22.11,25.3,20.72,25.3,23.33,1.22,-1.97,54.484899,38.81688,73.877863,29.973719,-1.97,2.61,31.288515,73.766234,14814,15829,17968,16204
TWO PRA,TWO-A,TWO,NFF,,8.0,07/10/2025,4/26/2027,NONE,0.51,8.13%,,,103.74,Reit,,6.0,,,,,,23.27,,,23.59,24.07,-1.37,-3.32,21.52,25.05,18.85,25.39,22.79,1.27,-2.26,62.097642,59.012811,73.267176,33.022339,-2.6,3.94,38.347339,65.12987,7597,10240,13772,10537
TWO PRB,TWO-B,TWO,NFF,,8.0,07/10/2025,7/27/2027,NONE,0.48,7.63%,,,103.74,Reit,,6.0,,,,,,22.88,,,23.09,23.57,-0.91,-2.91,21.27,24.98,17.9,25.43,22.43,1.16,-2.55,60.575093,57.77694,74.610687,36.070959,-3.0,4.53,42.829132,61.298701,10873,12558,16742,13391
TWO PRC,TWO-C,TWO,FF,,8.0,07/10/2025,1/27/2025,NONE,0.6,7.25%,,,103.74,Reit,,6.0,,,,,,24.19,,,24.16,24.42,0.15,-0.9,22.25,25.2,18.55,25.2,23.64,1.39,-1.56,57.066612,51.718161,71.801527,25.663601,-1.56,5.09,26.694678,57.662338,23229,28878,23085,25064
UCB PRI,UCB-I,UCB,,,8.0,05/29/2025,9/15/2025,NONE,0.43,6.88%,,,119.46,Regionalbank,,54.0,,,,,,24.3,,,24.4,24.52,-0.41,-0.89,23.5,25.34,20.15,25.34,24.13,0.63,-1.21,58.920149,51.688018,81.083969,21.984231,-1.21,3.98,22.773109,64.87013,5861,6301,9787,7316
UMH PRD,UMH-D,UMH,,,8.0,05/15/2025,1/22/2023,NONE,0.4,6.38%,25.57,20.85,83.91,Reit,,40.0,,,,,,21.85,1.0,-3.72,22.18,22.93,-1.47,-4.71,20.99,24.27,19.83,24.42,21.63,0.64,-2.64,62.428631,63.202713,80.961832,37.017083,-2.79,1.8,40.47619,79.025974,20091,17765,16521,18126
USB PRH,USB-H,USB,FLR,,12.5,06/27/2025,4/15/2011,NONE,0.32,3.50%,,,1557.99,Regionalbank,,83.0,,,,,,20.24,,,21.34,21.86,-5.18,-7.4,18.91,24.0,17.67,24.0,20.22,1.31,-3.78,74.708316,71.311228,72.778626,49.001314,-3.78,2.55,51.568627,74.155844,63569,65671,84686,71308
VLYPN,VLYPN,VLY,NFF,,8.0,06/12/2025,9/30/2029,NONE,0.52,8.25%,,,559.85,Regionalbank,,68.0,,,,,,25.16,,,,,,,23.75,26.82,23.75,26.88,25.03,1.28,-1.79,,,73.145038,28.081472,-1.85,1.28,29.943978,82.402597,12968,11977,10636,11860
VLYPO,VLYPO,VLY,FF,,8.0,06/13/2025,9/30/2022,NONE,0.52,5.50%,,,559.85,Regionalbank,,69.0,,,,,,24.51,,,24.77,24.8,-1.08,-1.22,22.73,25.77,20.04,26.01,24.38,1.65,-1.39,61.137774,52.682743,68.625954,23.876478,-1.63,4.34,27.478992,62.532468,6002,6819,7399,6740
VLYPP,VLYPP,VLY,NFF,,8.0,06/13/2025,6/30/2025,NONE,0.39,6.25%,,,559.85,Regionalbank,,69.0,,,,,,24.89,,,24.6,24.26,1.17,2.61,21.71,25.68,16.76,25.68,24.8,3.09,-0.88,53.690525,41.137905,51.038168,18.515112,-0.88,8.04,19.07563,38.506494,8964,5174,4865,6334
VOYA PRB,VOYA-B,VOYA,NFF,,10.0,05/27/2025,9/15/2029,NONE,0.33,5.35%,,,96.09,Financialconglomerates,,52.0,,,,,,24.28,,,24.08,24.62,0.83,-1.38,22.81,26.63,19.83,26.63,24.14,1.33,-2.49,54.815887,53.165034,72.534351,35.44021,-2.49,4.31,37.114846,62.727273,17819,16328,15827,16658
WAL PRA,WAL-A,WAL,NFF,,8.0,06/13/2025,9/30/2026,NONE,0.27,4.25%,,,110.43,Regionalbank,,69.0,,,,,,22.21,,,21.77,21.04,2.04,5.58,19.81,23.0,13.81,23.0,22.15,2.34,-0.85,50.810923,32.185381,60.198473,18.199737,-0.85,8.34,18.739496,36.558442,38253,34229,32146,34876
WBS PRG,WBS-G,WBS,,,10.0,06/30/2025,4/15/2018,NONE,0.41,6.50%,25.24,20.25,168.44,Regionalbank,,86.0,,,,,,23.12,2.87,-2.12,23.19,23.62,-0.3,-2.13,21.26,25.26,18.12,25.26,23.1,1.84,-2.16,58.556061,55.425772,66.305344,31.971091,-2.16,4.98,33.417367,58.376623,8529,6891,5219,6880
WCC PRA,WCC-A,WCC,NFF,,8.0,06/13/2025,6/22/2025,NONE,0.66,10.63%,,,48.81,Industrialdistribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHFCL,WHFCL,WHF,,BB,8.0,05/28/2025,9/15/2025,9/15/2028,0.49,7.88%,,24.85,23.24,Assetmanagement,,53.0,,,,,,25.14,0.29,,25.26,25.33,-0.47,-0.77,25.0,25.7,24.54,27.41,24.94,-0.06,-0.76,59.118742,51.3263,89.51145,17.253614,-2.47,0.4,36.890756,88.116883,2193,2688,2461,2447
WSBCP,WSBCP,WSBC,NFF,,8.0,07/28/2025,11/15/2025,NONE,0.42,6.75%,,,95.79,Regionalbank,,24.0,,,,,,25.32,,,25.16,25.08,0.63,0.95,24.42,25.6,22.0,25.6,25.01,0.59,-0.59,55.477865,46.141673,81.572519,15.466491,-0.59,3.01,15.826331,71.168831,9702,11742,26449,15964
WTFCM,WTFCM,WTFC,NFF,,8.0,07/01/2025,7/15/2025,NONE,0.41,6.50%,,,66.87,Regionalbank,,87.0,,,,,,24.96,,,25.11,24.97,-0.59,-0.03,24.34,25.36,20.46,25.5,24.95,0.61,-0.41,59.515929,49.095705,81.328244,13.574244,-0.55,4.49,15.378151,61.558442,15269,24622,57037,32309
