"PREF IBKR","PREF YF","CMON","FF-FR_","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","CMON OUTS SHARES","CMON SECTOR","LAST PRICE","TIME TO DIV","DIV ADJ.PRICE","Unnamed: 18","Unnamed: 19","Unnamed: 20","Unnamed: 21","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"SAZ","SAZ","SAR","","BB","8.000000","05/15/2025","4/14/2025","4/15/2028","0.530000","8.50%","","25.030000","15.36","Assetmanagement","","58.000000","","","","","","25.220000","0.190000","","25.320000","25.420000","-0.400000","-0.790000","24.900000","26.000000","24.780000","26.000000","25.030000","24.170000","21.100000","26.490000","24.070000","24.010000","15.000000","30.250000","0.371251","8.000000","27.450000","11.860000","0.611333","-0.200992","0.145498","-0.087580","0.004155","0.006664","-0.119490","1.037943","58.906667","71.910744","21.639810","82.117780","2.466586","1.191838","275.442141","307.088664","","99.912434","98.194446","10.454514","69.537572","70.041444","14.145266","20.295182","-0.087580","-0.200992","0.145498","0.611333","0.611333","12.928409","0.145498","19.915574","77.014262","0.006664","0.004155","0.010818","36.856255","8.920000","49.474008","39.774904","52.215868","37.735294","48.148788","73.561384","74.236791","<1B USD"
"SB PRC","SB-C","SB","","","8.000000","07/16/2025","5/31/2019","NONE","0.500000","8.00%","25.200000","24.980000","105.27","Marineshipping","","30.000000","","","","","","25.650000","0.670000","0.450000","25.370000","25.540000","1.090000","0.440000","24.850000","26.500000","24.310000","26.500000","25.320000","3.880000","3.015000","6.220000","3.570000","3.770000","0.823200","6.330000","0.408448","8.000000","1.270000","1.010000","3.713314","-0.387046","0.286899","-0.376206","0.086835","0.029178","2.055118","2.841584","90.000000","55.165877","32.951907","56.141479","4.728133","1.777613","1017.448362","600.997274","","76.755562","","75.687003","77.118789","72.280563","49.556948","38.762226","-0.376206","-0.387046","0.286899","3.713314","3.713314","27.635298","0.286899","29.150375","55.653678","0.029178","0.086835","0.116012","37.042240","8.920000","39.605018","25.915059","34.369338","26.375765","33.955497","80.141191","76.162348","<1B USD"
"SB PRD","SB-D","SB","","","8.000000","07/16/2025","6/30/2019","NONE","0.500000","8.00%","","","105.27","Marineshipping","","30.000000","","","","","","25.350000","","","25.360000","25.620000","-0.030000","-1.030000","24.170000","26.140000","24.170000","26.900000","25.020000","3.880000","3.015000","6.220000","3.570000","3.770000","0.823200","6.330000","0.408448","8.000000","1.270000","1.010000","3.713314","-0.387046","0.286899","-0.376206","0.086835","0.029178","2.055118","2.841584","90.000000","55.165877","32.951907","56.141479","4.728133","1.777613","1017.448362","600.997274","","76.755562","","75.687003","77.118789","72.280563","49.556948","38.762226","-0.376206","-0.387046","0.286899","3.713314","3.713314","27.635298","0.286899","29.150375","55.653678","0.029178","0.086835","0.116012","37.042240","8.920000","39.605018","25.915059","34.369338","26.375765","33.955497","80.141191","76.162348","<1B USD"
"SCCC","SCCC","SACH","","BB","8.000000","06/13/2025","9/30/2022","9/30/2025","0.480000","7.75%","25.200000","23.660000","47.31","Reit","","87.000000","","","","","","24.890000","1.230000","-0.310000","24.790000","24.760000","0.410000","0.540000","23.990000","25.470000","23.080000","25.470000","24.870000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","49.830127","16.478564","49.830127","35.155700","1.452947","1.897698","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991","-0.609381","-0.816905","0.497877","0.497877","0.497877","12.390496","0.497877","42.929165","25.817132","0.033793","-0.032903","0.000890","35.283670","8.920000","26.915583","27.939185","36.975690","27.641985","35.537590","70.612273","76.557091","<1B USD"
"SCCD","SCCD","SACH","","","8.000000","06/13/2025","9/20/2023","9/30/2026","0.380000","6.00%","23.820000","21.500000","47.31","Reit","","87.000000","","","","","","21.520000","0.020000","-2.300000","20.930000","21.540000","2.800000","-0.090000","19.000000","23.100000","19.000000","23.260000","21.510000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","49.830127","16.478564","49.830127","35.155700","1.452947","1.897698","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991","-0.609381","-0.816905","0.497877","0.497877","0.497877","12.390496","0.497877","42.929165","25.817132","0.033793","-0.032903","0.000890","35.283670","8.920000","26.387827","27.939185","36.975690","27.641985","35.537590","70.612273","76.557091","<1B USD"
"SCCE","SCCE","SACH","","BB","8.000000","06/13/2025","3/9/2024","3/30/2027","0.380000","6.00%","23.080000","20.880000","47.31","Reit","","87.000000","","","","","","19.200000","-1.680000","-3.880000","19.440000","20.700000","-1.220000","-7.230000","18.050000","22.530000","18.050000","23.330000","19.190000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","49.830127","16.478564","49.830127","35.155700","1.452947","1.897698","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991","-0.609381","-0.816905","0.497877","0.497877","0.497877","12.390496","0.497877","42.929165","25.817132","0.033793","-0.032903","0.000890","35.283670","8.920000","26.915583","27.939185","36.975690","27.641985","35.537590","70.612273","76.557091","<1B USD"
"SCCF","SCCF","SACH","","BB","8.000000","06/13/2025","5/11/2024","6/30/2027","0.450000","7.13%","24.650000","21.800000","47.31","Reit","","87.000000","","","","","","19.250000","-2.550000","-5.400000","19.320000","20.900000","-0.380000","-7.880000","17.940000","22.940000","17.940000","24.050000","19.230000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","49.830127","16.478564","49.830127","35.155700","1.452947","1.897698","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991","-0.609381","-0.816905","0.497877","0.497877","0.497877","12.390496","0.497877","42.929165","25.817132","0.033793","-0.032903","0.000890","35.283670","8.920000","26.915583","27.939185","36.975690","27.641985","35.537590","70.612273","76.557091","<1B USD"
"SCCG","SCCG","SACH","","BB","8.000000","06/13/2025","8/23/2024","9/30/2027","0.500000","8.00%","","22.800000","47.31","Reit","","87.000000","","","","","","19.230000","-3.570000","","20.140000","21.680000","-4.520000","-11.300000","17.150000","24.330000","17.150000","24.450000","19.210000","1.199200","0.800600","3.070000","1.240000","1.160000","0.800600","6.549600","0.056734","8.000000","4.250000","1.990000","0.497877","-0.816905","0.497877","-0.609381","-0.032903","0.033793","-0.717835","-0.397387","49.830127","16.478564","49.830127","35.155700","1.452947","1.897698","89.098103","91.496932","","23.253965","","43.719119","66.139623","72.739588","5.252139","6.748991","-0.609381","-0.816905","0.497877","0.497877","0.497877","12.390496","0.497877","42.929165","25.817132","0.033793","-0.032903","0.000890","35.283670","8.920000","26.915583","27.939185","36.975690","27.641985","35.537590","70.612273","76.557091","<1B USD"
"SCE PRJ","SCE-J","EIX","NFF","","10.500000","06/13/2025","9/15/2025","NONE","0.340000","5.38%","","","384.94","Utility","","87.000000","","","","","","22.340000","","","22.670000","23.650000","-1.450000","-5.530000","20.700000","25.100000","18.940000","25.100000","22.330000","48.480000","47.860000","88.770000","80.500000","58.960000","47.860000","88.770000","18.661891","10.500000","78.200000","46.860000","0.012954","-0.453870","0.012954","-0.453870","-0.397764","-0.177748","-0.380051","0.034571","11.036356","49.151740","11.036356","49.151740","-10.658838","-3.606265","233.168854","143.586353","13.343759","68.438471","13.343759","65.039452","40.605430","51.700740","12.127806","10.021905","-0.453870","-0.453870","0.012954","0.012954","0.012954","10.091418","0.012954","11.259285","49.151740","-0.177748","-0.397764","-0.575512","63.681304","28.720000","51.223439","54.814228","71.581146","57.194702","72.462566","35.373910","58.464489","<1B USD"
"SCE PRK","SCE-K","EIX","NFF","","10.500000","06/13/2025","3/15/2026","NONE","0.340000","5.45%","","","384.94","Utility","","87.000000","","","","","","22.350000","","","23.190000","24.120000","-3.610000","-7.320000","21.910000","25.370000","20.980000","25.490000","22.340000","48.480000","47.860000","88.770000","80.500000","58.960000","47.860000","88.770000","18.661891","10.500000","78.200000","46.860000","0.012954","-0.453870","0.012954","-0.453870","-0.397764","-0.177748","-0.380051","0.034571","11.036356","49.151740","11.036356","49.151740","-10.658838","-3.606265","233.168854","143.586353","13.343759","68.438471","13.343759","65.039452","40.605430","51.700740","12.127806","10.021905","-0.453870","-0.453870","0.012954","0.012954","0.012954","10.091418","0.012954","11.259285","49.151740","-0.177748","-0.397764","-0.575512","63.681304","28.720000","51.223439","54.814228","71.581146","57.194702","72.462566","35.373910","58.464489","<1B USD"
"SCE PRM","SCE-M","EIX","","TP","10.500000","06/13/2025","11/22/2028","NONE","0.470000","7.50%","","","384.94","Utility","","87.000000","","","","","","22.580000","","","23.190000","25.280000","-2.630000","-10.680000","22.020000","27.550000","22.020000","27.550000","22.560000","48.480000","47.860000","88.770000","80.500000","58.960000","47.860000","88.770000","18.661891","10.500000","78.200000","46.860000","0.012954","-0.453870","0.012954","-0.453870","-0.397764","-0.177748","-0.380051","0.034571","11.036356","49.151740","11.036356","49.151740","-10.658838","-3.606265","233.168854","143.586353","13.343759","68.438471","13.343759","65.039452","40.605430","51.700740","12.127806","10.021905","-0.453870","-0.453870","0.012954","0.012954","0.012954","10.091418","0.012954","11.259285","49.151740","-0.177748","-0.397764","-0.575512","63.681304","28.720000","51.223439","54.814228","71.581146","57.194702","72.462566","35.373910","58.464489","<1B USD"
"SCE PRN","SCE-N","EIX","","TP","10.500000","06/13/2025","5/13/2029","NONE","0.430000","6.95%","","","384.94","Utility","","87.000000","","","","","","21.240000","","","22.360000","24.610000","-5.010000","-13.680000","20.710000","27.120000","20.710000","27.120000","21.230000","48.480000","47.860000","88.770000","80.500000","58.960000","47.860000","88.770000","18.661891","10.500000","78.200000","46.860000","0.012954","-0.453870","0.012954","-0.453870","-0.397764","-0.177748","-0.380051","0.034571","11.036356","49.151740","11.036356","49.151740","-10.658838","-3.606265","233.168854","143.586353","13.343759","68.438471","13.343759","65.039452","40.605430","51.700740","12.127806","10.021905","-0.453870","-0.453870","0.012954","0.012954","0.012954","10.091418","0.012954","11.259285","49.151740","-0.177748","-0.397764","-0.575512","63.681304","28.720000","51.223439","54.814228","71.581146","57.194702","72.462566","35.373910","58.464489","<1B USD"
"SEAL PRA","SEAL-A","SEAL","","","8.000000","06/27/2025","10/5/2021","NONE","0.560000","9.00%","","","-","-","","11.000000","","","","","","25.500000","","","25.380000","25.520000","0.470000","-0.090000","24.500000","26.000000","23.600000","26.490000","25.010000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"SEAL PRB","SEAL-B","SEAL","NFF","","8.000000","06/27/2025","10/15/2027","NONE","0.530000","8.50%","","","-","-","","11.000000","","","","","","25.410000","","","25.420000","25.680000","-0.020000","-1.050000","23.920000","26.750000","22.900000","27.440000","24.940000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"SNV PRD","SNV-D","SNV","FF","","8.000000","06/13/2025","6/21/2023","NONE","0.500000","6.30%","","","138.77","Regionalbank","","87.000000","","","","","","24.860000","","","25.020000","25.150000","-0.630000","-1.150000","23.510000","25.750000","22.800000","25.800000","24.840000","47.130000","35.940000","59.920000","53.360000","46.400000","17.680000","59.920000","6.540230","8.000000","36.570000","15.440000","1.665724","-0.213451","0.311352","-0.213451","-0.116754","0.015733","0.288761","2.052461","90.000000","70.789386","34.908180","70.789386","-0.840623","1.427796","414.743092","472.407390","","98.361681","","98.000332","58.451059","70.943391","20.793298","30.682588","-0.213451","-0.213451","0.311352","1.665724","1.665724","17.927411","0.311352","30.747408","70.789386","0.015733","-0.116754","-0.101021","53.080460","8.920000","52.216921","43.230964","56.666039","40.579351","51.702328","63.939299","75.012431","<1B USD"
"SNV PRE","SNV-E","SNV","FF","","8.000000","06/13/2025","7/1/2024","NONE","0.530000","5.88%","","","138.77","Regionalbank","","87.000000","","","","","","25.750000","","","25.680000","25.790000","0.260000","-0.140000","24.210000","26.860000","19.780000","26.860000","25.730000","47.130000","35.940000","59.920000","53.360000","46.400000","17.680000","59.920000","6.540230","8.000000","36.570000","15.440000","1.665724","-0.213451","0.311352","-0.213451","-0.116754","0.015733","0.288761","2.052461","90.000000","70.789386","34.908180","70.789386","-0.840623","1.427796","414.743092","472.407390","","98.361681","","98.000332","58.451059","70.943391","20.793298","30.682588","-0.213451","-0.213451","0.311352","1.665724","1.665724","17.927411","0.311352","30.747408","70.789386","0.015733","-0.116754","-0.101021","53.080460","8.920000","52.216921","43.230964","56.666039","40.579351","51.702328","63.939299","75.012431","<1B USD"
"SOJF","SOJF","SO","","","12.000000","06/13/2025","3/15/2030","3/15/2085","0.410000","6.50%","","","1098.51","Utility","","87.000000","","","","","","25.410000","","","","","","","24.920000","26.990000","24.920000","26.990000","25.400000","90.680000","76.960000","94.450000","83.280000","90.540000","50.400000","94.450000","99.612887","12.000000","68.440000","46.360000","0.799206","-0.039915","0.178274","-0.039915","0.088857","0.001546","0.324956","0.955997","73.936508","86.407623","24.261954","86.407623","4.783444","1.058686","427.093286","293.735307","","1.444514","","10.034903","77.304206","69.532470","21.382702","19.456155","-0.039915","-0.039915","0.178274","0.799206","0.799206","13.819139","0.178274","22.056201","86.407623","0.001546","0.088857","0.090403","84.938062","40.600000","77.537046","52.540488","68.653380","57.000792","72.220282","80.302115","73.799093","<1B USD"
"SPMA","SPMA","SPMC","","","8.000000","05/15/2025","11/30/2026","11/30/2029","0.170000","8.00%","","","20.27","Assetmanagement","","58.000000","","","","","","24.810000","","","","","","","23.670000","25.200000","23.670000","25.200000","24.750000","17.780000","16.250000","22.300000","20.800000","21.090000","16.250000","22.300000","0.360401","8.000000","","","0.094154","-0.202691","0.094154","-0.202691","-0.145192","-0.156946","","","17.532308","71.757848","17.532308","71.757848","-1.618491","-3.065049","","","65.325494","99.700990","65.325494","99.475601","55.843469","53.769531","","","-0.202691","-0.202691","0.094154","0.094154","0.094154","10.476395","0.094154","16.562353","71.757848","-0.156946","-0.145192","-0.302139","36.802005","8.920000","46.275078","0.000000","1.000000","0.000000","1.000000","61.676148","60.243570","<1B USD"
"SPNT PRB","SPNT-B","SPNT","NFF","","9.000000","05/15/2025","2/26/2026","NONE","0.500000","8.00%","","","116.79","Insurance","","58.000000","","","","","","25.260000","","","25.220000","25.340000","0.150000","-0.330000","24.750000","25.780000","24.310000","25.780000","25.080000","19.400000","11.920000","19.870000","15.140000","15.110000","4.070000","19.870000","2.265726","9.000000","","","3.766585","-0.023654","0.627517","-0.023654","0.281374","0.283918","","","90.000000","87.871163","60.201342","87.871163","10.049351","8.405559","","","","1.437745","","9.886970","94.956719","97.615829","","","-0.023654","-0.023654","0.627517","3.766585","3.766585","27.887862","0.627517","51.395863","87.871163","0.283918","0.281374","0.565292","43.164315","16.840000","57.107971","0.000000","1.000000","0.000000","1.000000","95.622891","97.949704","<1B USD"
"SSSSL","SSSSL","SSSS","","BB","8.000000","06/13/2025","12/30/2024","12/30/2026","0.380000","6.00%","24.750000","23.350000","23.55","Assetmanagement","","87.000000","","","","","","24.550000","1.200000","-0.200000","24.610000","24.470000","-0.250000","0.310000","24.160000","25.400000","22.390000","25.400000","24.540000","7.350000","3.520000","7.830000","6.050000","6.030000","2.900000","16.400000","0.173093","8.000000","","","1.534483","-0.551829","1.088068","-0.061303","0.214876","0.218905","","","90.000000","40.335366","90.000000","84.482759","8.230439","6.714036","","","","56.246099","","10.225700","88.859316","91.149995","","","-0.061303","-0.551829","1.088068","1.534483","1.534483","17.305179","1.088068","81.474109","62.409062","0.218905","0.214876","0.433782","35.865465","8.920000","42.823004","0.000000","1.000000","0.000000","1.000000","90.330900","92.389335","<1B USD"
"SWKHL","SWKHL","SWKH","","BB","8.000000","06/13/2025","Anytime","1/31/2027","0.560000","9.00%","","24.800000","12.27","Assetmanagement","","87.000000","","","","","","25.270000","0.470000","","25.260000","25.340000","0.020000","-0.280000","24.590000","25.780000","24.470000","25.880000","25.250000","14.270000","13.170000","20.490000","16.550000","15.850000","11.560000","20.500000","0.175093","8.000000","13.900000","9.100000","0.234429","-0.303902","0.083523","-0.303563","-0.137764","-0.099685","0.026619","0.568132","28.754325","62.648780","16.681853","62.679356","-1.415314","-1.575184","325.296437","230.531633","","87.103846","58.520005","85.646228","56.524562","59.464528","16.524525","15.484904","-0.303563","-0.303902","0.083523","0.234429","0.234429","11.141458","0.083523","15.868071","62.664068","-0.099685","-0.137764","-0.237449","35.875465","8.920000","42.936227","33.554793","44.206588","35.298047","45.103544","62.267275","65.141049","<1B USD"
"SYF PRB","SYF-B","SYF","NFF","","8.000000","08/04/2025","5/15/2029","NONE","0.520000","8.25%","","","380.67","Creditservices","","49.000000","","","","","","25.000000","","","25.050000","25.560000","-0.190000","-2.190000","23.300000","26.710000","23.300000","26.710000","24.760000","59.390000","40.540000","70.930000","67.190000","53.440000","21.040000","70.930000","22.607991","8.000000","33.270000","13.410000","1.822719","-0.162696","0.464973","-0.162696","-0.116089","0.111340","0.785092","3.428784","90.000000","75.357395","47.197829","75.357395","-0.822421","3.915344","584.097857","696.683270","","92.237422","","92.483774","58.512074","80.452020","28.875625","44.774427","-0.162696","-0.162696","0.464973","1.822719","1.822719","18.671743","0.464973","40.780249","75.357395","0.111340","-0.116089","-0.004749","65.358396","8.920000","58.923880","42.034843","55.125862","39.006557","49.737182","63.992254","83.189487","<1B USD"
"TFC PRI","TFC-I","TFC","FLR","","11.500000","08/08/2025","9/15/2011","NONE","0.320000","4.00%","","","1308.21","Regionalbank","","53.000000","","","","","","21.050000","","","22.630000","23.110000","-6.970000","-8.920000","20.400000","24.330000","19.320000","25.350000","20.920000","38.830000","33.560000","49.060000","45.130000","41.050000","25.560000","68.950000","50.797794","11.500000","54.330000","30.040000","0.519171","-0.436838","0.157032","-0.208520","-0.139597","-0.054080","-0.285294","0.292610","51.533646","50.684554","22.562574","71.233184","-1.465435","-0.388634","273.584590","185.634522","","70.558235","","98.676375","56.356546","64.000103","14.056616","12.663901","-0.208520","-0.436838","0.157032","0.519171","0.519171","12.491454","0.157032","20.668887","60.958869","-0.054080","-0.139597","-0.193677","77.127647","36.640000","63.010507","48.838126","63.886061","49.669892","63.060606","62.121453","69.041469","<1B USD"
"TFINP","TFINP","TFIN","","","8.000000","06/13/2025","6/30/2025","NONE","0.450000","7.13%","25.470000","19.200000","23.50","Regionalbank","","87.000000","","","","","","21.850000","2.650000","-3.620000","22.000000","22.590000","-0.690000","-3.260000","20.260000","24.400000","18.250000","24.400000","21.840000","57.310000","42.900000","110.580000","97.230000","60.810000","21.260000","136.020000","1.346785","8.000000","","","1.695673","-0.578665","0.335897","-0.481733","-0.410573","-0.057556","","","90.000000","37.920159","36.871795","46.644059","-11.096789","-0.479073","","","","52.906052","","61.219471","39.137318","63.654403","","","-0.481733","-0.578665","0.335897","1.695673","1.695673","18.069401","0.335897","32.350435","42.282109","-0.057556","-0.410573","-0.468129","40.866962","8.920000","35.480601","0.000000","1.000000","0.000000","1.000000","34.099723","68.744181","<1B USD"
"TFSA","TFSA","-","","","8.000000","06/13/2025","2/10/2023","3/31/2026","0.440000","7.00%","","","-","-","","87.000000","","","","","","24.820000","","","24.550000","24.060000","1.120000","3.150000","23.510000","26.850000","21.600000","27.580000","24.810000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TPGXL","TPGXL","TPG","","BB","12.000000","05/29/2025","3/15/2029","3/15/2064","0.430000","6.95%","","","110.28","Assetmanagement","","72.000000","","","","","","24.700000","","","24.810000","25.550000","-0.440000","-3.340000","23.530000","26.430000","23.530000","27.000000","24.610000","49.820000","37.520000","72.980000","66.520000","49.510000","23.090000","72.980000","5.494150","12.000000","","","1.157644","-0.317347","0.327825","-0.317347","-0.251052","0.006261","","","90.000000","61.438750","36.226013","61.438750","-5.642592","1.181365","","","","85.430467","","83.756399","57.421022","70.001410","","","-0.317347","-0.317347","0.327825","1.157644","1.157644","15.518538","0.327825","31.823241","61.438750","0.006261","-0.251052","-0.244791","50.988300","40.600000","54.885906","0.000000","1.000000","0.000000","1.000000","49.968314","74.202363","<1B USD"
"TRINI","TRINI","TRIN","","BB","8.000000","06/12/2025","9/30/2026","9/30/2029","0.490000","7.88%","","","64.65","Assetmanagement","","86.000000","","","","","","25.090000","","","","","","","24.660000","25.650000","24.050000","26.880000","25.070000","14.560000","12.500000","16.820000","14.440000","16.060000","10.230000","20.260000","0.941304","8.000000","","","0.423265","-0.281343","0.164800","-0.134364","0.008310","-0.093400","","","43.861193","64.679171","23.184000","77.907253","2.580257","-1.411663","","","","89.911721","","95.901896","69.918622","60.089584","","","-0.134364","-0.281343","0.164800","0.423265","0.423265","12.036753","0.164800","21.176197","71.293212","-0.093400","0.008310","-0.085090","39.706520","8.920000","48.156946","0.000000","1.000000","0.000000","1.000000","73.892100","65.678573","<1B USD"
"TRTN PRA","TRTN-A","-","","","9.000000","06/09/2025","3/15/2024","NONE","0.530000","8.50%","26.490000","25.000000","-","-","","83.000000","","","","","","25.400000","0.400000","-1.090000","25.370000","25.660000","0.110000","-1.000000","23.960000","26.250000","23.960000","26.830000","25.360000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRB","TRTN-B","-","","","9.000000","06/09/2025","9/15/2024","NONE","0.500000","8.00%","26.630000","23.670000","-","-","","83.000000","","","","","","24.110000","0.440000","-2.520000","24.760000","25.110000","-2.620000","-3.970000","22.750000","25.700000","22.750000","25.950000","24.070000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRC","TRTN-C","-","","","9.000000","06/09/2025","12/15/2024","NONE","0.460000","7.38%","26.100000","22.320000","-","-","","83.000000","","","","","","23.600000","1.280000","-2.500000","23.420000","24.380000","0.780000","-3.220000","21.930000","25.430000","21.930000","26.170000","23.560000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TRTN PRF","TRTN-F","-","","","9.000000","06/09/2025","3/15/2030","NONE","0.480000","7.63%","","","-","-","","83.000000","","","","","","24.450000","","","","","","","23.200000","25.350000","23.200000","25.350000","24.410000","","","","","","","","","","","","","","","","","","","","10.000000","10.000000","10.000000","10.000000","","","","","","","","","","","","","","","","","","","","","10.000000","","","","35.000000","","","0.000000","1.000000","0.000000","1.000000","","","<1B USD"
"TVC","TVC","GOOGL","","","19.500000","05/30/2025","","6/1/2028","0.130000","2.13%","","","9990.00","-","","73.000000","","","","","","23.420000","","","23.480000","23.020000","-0.250000","1.740000","22.530000","25.330000","21.000000","25.330000","23.400000","174.560000","140.530000","207.050000","195.420000","164.290000","67.580000","207.050000","1743.854400","19.500000","75.430000","53.410000","1.583013","-0.156919","0.242155","-0.156919","-0.106744","0.062511","1.314199","2.268302","90.000000","75.877324","29.372376","75.877324","-0.566828","2.644904","764.636423","507.579254","","92.870162","","93.180747","59.368879","75.595776","37.491691","32.892528","-0.156919","-0.156919","0.242155","1.583013","1.583013","17.535266","0.242155","26.228171","75.877324","0.062511","-0.106744","-0.044233","95.000000","100.000000","88.918476","54.189653","70.776916","59.605079","75.474238","64.735883","79.013303","<1B USD"
"TVE","TVE","GOOGL","","","19.500000","07/28/2025","","5/1/2029","0.140000","2.22%","","","9990.00","-","","42.000000","","","","","","23.060000","","","23.130000","22.600000","-0.310000","2.050000","22.110000","25.300000","20.720000","25.300000","22.990000","174.560000","140.530000","207.050000","195.420000","164.290000","67.580000","207.050000","1743.854400","19.500000","75.430000","53.410000","1.583013","-0.156919","0.242155","-0.156919","-0.106744","0.062511","1.314199","2.268302","90.000000","75.877324","29.372376","75.877324","-0.566828","2.644904","764.636423","507.579254","","92.870162","","93.180747","59.368879","75.595776","37.491691","32.892528","-0.156919","-0.156919","0.242155","1.583013","1.583013","17.535266","0.242155","26.228171","75.877324","0.062511","-0.106744","-0.044233","95.000000","100.000000","88.918476","54.189653","70.776916","59.605079","75.474238","64.735883","79.013303","<1B USD"
"TWO PRA","TWO-A","TWO","NFF","","8.000000","07/10/2025","4/26/2027","NONE","0.510000","8.13%","","","103.74","Reit","","24.000000","","","","","","22.880000","","","23.810000","24.080000","-3.890000","-4.970000","21.520000","25.390000","18.850000","25.390000","22.510000","10.750000","10.160000","14.280000","11.810000","13.860000","9.830000","32.600000","1.115205","8.000000","","","0.093591","-0.670245","0.058071","-0.247199","-0.089754","-0.224387","","","17.487284","29.677914","14.645669","67.752101","-0.102102","-6.024677","","","64.965205","41.507658","42.226112","93.373600","60.926748","58.577793","","","-0.247199","-0.670245","0.058071","0.093591","0.093591","10.473726","0.058071","14.205802","48.715007","-0.224387","-0.089754","-0.314141","40.288013","8.920000","37.956628","0.000000","1.000000","0.000000","1.000000","66.087972","50.514694","<1B USD"
